OG5_143398,pl_tra,op_gen,ee_tra,ba_tra,op_tra,za_gen,am_gen,ba_gen,sr_tra,ex_gen,ex_tra,sr_gen,pl_gen,ee_gen,za_tra,am_tra
OG5_132434,0,1,0,0,0,28,0,255,0,0,0,0,0,0,0,0
OG5_132125,0,22,0,0,0,0,0,7,0,0,0,0,6,0,0,0
OG5_132124,1,35,5,0,3,1,0,0,14,0,0,1,0,0,0,8
OG5_132127,9,31,21,0,2,0,2,0,72,2,4,11,12,2,0,77
OG5_132126,13,30,32,0,4,0,0,0,137,12,7,17,4,2,0,16
OG5_132121,11,32,27,0,1,0,3,12,108,0,3,11,8,1,0,152
OG5_132123,8,34,25,0,3,0,3,0,97,0,3,11,11,1,0,40
OG5_132122,1,31,14,0,3,6,0,81,48,0,0,7,2,0,0,16
OG5_140515,0,0,0,0,0,0,0,178,0,0,0,0,1,0,0,0
OG5_132129,3,31,12,0,2,15,3,53,27,1,1,3,3,2,0,60
OG5_132128,4,35,9,0,0,0,4,0,13,0,0,6,3,0,0,12
OG5_140046,8,2,14,0,0,7,0,57,101,0,2,5,5,0,0,91
OG5_140517,5,1,13,0,0,0,0,0,32,12,3,2,2,1,0,14
OG5_146453,15,3,36,0,3,0,0,0,193,1,7,9,10,1,0,150
OG5_181461,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,1
OG5_141336,0,1,0,0,0,13,0,280,5,0,0,0,1,0,0,1
OG5_184499,0,1,1,0,2,0,0,2,0,0,0,0,0,1,0,0
OG5_146454,12,9,9,0,2,0,0,1,73,0,7,1,11,0,0,108
OG5_141335,0,1,0,0,0,11,0,75,0,0,0,0,0,0,0,0
OG5_141485,12,3,14,0,6,0,1,0,118,2,6,2,1,1,0,98
OG5_141486,25,6,43,0,2,1,1,12,173,1,10,14,3,2,0,145
OG5_141339,0,2,0,0,0,20,0,119,0,0,0,0,1,0,0,0
OG5_134871,1,0,4,0,0,1,3,1,53,3,4,1,0,0,0,36
OG5_141481,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG5_134873,8,22,12,0,2,0,0,0,26,6,4,7,4,0,0,1
OG5_127299,35,74,40,0,4,0,2,0,227,1,10,33,19,1,0,151
OG5_127298,9,45,18,0,2,1,0,3,100,1,1,4,6,1,0,76
OG5_127291,29,79,45,0,3,10,3,242,275,15,11,34,19,2,0,188
OG5_127290,30,59,31,0,3,101,3,430,143,1,2,16,16,2,0,149
OG5_127293,14,58,40,0,7,10,3,413,201,14,9,34,17,1,0,176
OG5_127292,2,5,4,0,0,14,0,430,53,1,1,2,4,0,0,33
OG5_127295,40,71,42,0,5,27,3,206,281,17,10,34,19,2,0,176
OG5_127294,30,54,25,0,4,21,6,14,154,18,6,34,19,2,0,125
OG5_127297,32,77,39,0,5,0,6,0,216,17,6,36,19,2,0,165
OG5_142825,3,1,17,0,1,0,0,0,69,9,7,4,1,0,0,47
OG5_142824,23,0,1,0,0,0,0,0,40,0,0,2,16,0,0,2
OG5_129529,35,64,42,0,9,2,3,1,237,1,10,16,17,2,0,158
OG5_142822,0,1,0,0,0,9,0,26,0,0,0,0,0,0,0,0
OG5_142821,16,2,21,0,1,0,3,0,39,1,4,5,13,0,0,31
OG5_142820,7,5,22,0,0,0,1,0,71,1,2,0,1,2,0,62
OG5_129525,8,71,11,0,0,0,3,0,85,4,5,21,11,1,0,39
OG5_129524,13,35,15,0,2,0,0,14,137,0,2,4,11,1,0,5
OG5_129527,26,70,33,0,2,0,3,0,144,2,3,18,17,2,0,63
OG5_129526,23,60,27,0,0,0,3,0,91,0,4,17,19,2,0,43
OG5_129520,27,35,40,0,1,0,6,0,201,16,5,26,17,1,0,183
OG5_142829,16,3,29,0,0,0,0,44,97,0,0,4,3,1,0,11
OG5_149301,0,0,1,0,0,0,0,0,30,0,0,3,1,0,0,0
OG5_149306,6,13,18,0,0,0,0,1,32,0,2,1,2,0,0,22
OG5_155962,0,5,0,0,0,0,0,9,0,1,0,0,1,0,0,0
OG5_149309,17,1,9,0,2,0,0,24,40,1,3,6,13,1,0,11
OG5_158481,8,6,26,0,0,0,0,37,150,1,4,3,1,1,0,118
OG5_181206,5,0,4,0,0,0,0,7,10,0,0,1,8,0,0,2
OG5_139789,0,16,1,0,0,0,1,0,0,1,1,0,1,1,0,3
OG5_149634,1,0,2,0,0,1,0,123,20,0,0,1,16,0,0,1
OG5_128218,15,74,32,0,4,0,1,0,110,8,6,9,2,0,0,106
OG5_128219,33,70,40,0,3,1,6,0,235,11,11,36,19,2,0,174
OG5_141150,3,2,1,0,1,0,0,1,2,0,0,0,10,0,0,3
OG5_141151,0,1,4,0,0,0,0,0,22,0,0,15,0,0,0,7
OG5_128214,16,55,44,0,4,0,3,0,298,19,11,27,8,2,0,93
OG5_128215,36,73,43,0,8,0,6,0,217,15,9,36,19,2,0,182
OG5_128216,27,73,22,0,4,0,6,0,142,19,6,31,18,2,0,53
OG5_128217,15,71,24,0,3,0,3,0,133,10,6,29,13,2,0,88
OG5_128210,28,75,37,0,4,1,6,35,143,11,8,27,17,2,0,110
OG5_128211,26,69,41,0,3,14,3,223,180,4,8,37,18,2,0,149
OG5_128212,20,73,43,0,6,0,6,0,213,18,8,28,18,2,0,158
OG5_181209,1,0,24,0,0,0,2,83,71,0,1,5,0,1,0,90
OG5_160373,12,0,0,0,0,0,0,0,2,0,0,0,8,0,0,1
OG5_160371,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
OG5_150273,3,0,0,0,0,0,2,0,2,2,0,0,12,0,0,3
OG5_145028,20,1,36,0,0,0,0,1,209,0,2,21,16,1,0,119
OG5_131713,0,25,4,0,0,0,0,3,23,0,0,0,6,0,0,16
OG5_150272,5,0,2,0,0,0,0,47,30,0,0,2,13,0,0,1
OG5_129297,19,52,9,0,3,0,3,0,34,1,3,18,17,1,0,76
OG5_129296,10,41,26,0,1,0,5,187,116,3,2,7,1,0,0,107
OG5_129295,23,46,26,0,3,14,3,179,80,14,8,14,12,1,0,158
OG5_135479,0,4,2,0,0,2,1,132,1,0,0,0,0,0,0,0
OG5_129293,41,64,46,0,9,2,2,5,229,5,14,23,16,2,0,184
OG5_129292,25,65,27,0,4,0,2,45,123,2,5,7,16,1,0,89
OG5_129291,33,66,25,0,3,0,6,0,134,3,5,17,18,1,0,85
OG5_163304,16,0,16,0,0,12,0,64,62,0,0,4,4,1,0,0
OG5_149985,0,0,2,0,0,2,0,0,13,0,1,12,0,0,0,8
OG5_163309,0,4,1,0,0,7,0,18,8,0,0,0,2,0,0,3
OG5_135471,21,0,9,0,0,0,0,0,26,0,0,0,16,1,0,0
OG5_135476,19,0,33,0,0,1,0,5,126,0,2,13,16,1,0,27
OG5_129299,10,60,25,0,6,27,3,137,220,4,13,21,14,1,0,170
OG5_129298,21,70,33,0,1,0,3,0,104,1,4,14,17,1,0,138
OG5_168689,0,0,1,0,0,0,0,25,14,2,0,2,0,0,0,12
OG5_156051,13,0,6,0,0,0,0,100,34,0,1,3,9,0,0,2
OG5_131771,9,27,18,0,0,0,3,6,103,1,1,12,11,0,0,35
OG5_131770,12,30,18,0,0,0,6,0,18,5,6,0,3,1,0,163
OG5_131773,6,33,27,0,0,6,3,0,83,15,7,12,11,1,0,43
OG5_131772,22,31,25,0,0,0,1,0,68,1,5,4,13,2,0,33
OG5_131777,0,26,1,0,0,0,2,0,6,0,3,6,0,0,0,7
OG5_131776,11,26,10,0,1,0,6,5,59,10,2,10,17,2,0,58
OG5_154369,0,2,5,0,1,0,0,2,36,5,3,2,0,0,0,15
OG5_143125,8,1,20,0,1,0,0,0,54,5,1,3,9,1,0,100
OG5_168171,7,1,4,0,0,0,0,18,18,0,0,0,1,0,0,6
OG5_160383,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
OG5_139167,0,9,4,0,0,0,0,0,22,12,1,5,1,0,0,39
OG5_139160,2,16,6,0,3,0,0,6,56,0,1,1,0,0,0,8
OG5_139162,13,0,24,0,0,0,0,62,84,0,0,7,5,1,0,19
OG5_130170,12,52,29,0,2,63,3,17,119,3,7,29,12,2,0,88
OG5_130171,13,71,31,0,9,0,1,1,147,1,5,8,7,2,0,153
OG5_130172,6,53,6,0,1,14,3,156,74,3,7,3,4,0,0,154
OG5_130173,21,47,35,0,2,1,3,0,186,2,6,13,7,0,0,156
OG5_130174,3,61,17,0,1,0,3,0,146,3,5,17,0,1,0,44
OG5_130175,25,51,16,0,1,10,1,65,187,1,7,18,13,1,0,141
OG5_130176,5,68,19,0,5,3,0,9,96,1,4,10,2,1,0,34
OG5_130177,23,33,27,0,1,0,1,0,112,0,6,21,15,1,0,37
OG5_130178,22,48,30,0,0,0,6,0,97,5,4,11,15,2,0,116
OG5_130179,10,58,3,0,6,0,3,0,10,0,4,0,4,0,0,92
OG5_138787,2,1,17,0,0,14,0,154,28,0,1,1,2,0,0,1
OG5_138784,10,2,21,0,0,0,0,47,115,0,1,4,1,1,0,66
OG5_138782,0,0,0,0,0,0,0,149,10,0,0,4,1,0,0,5
OG5_138781,1,0,0,0,0,0,0,187,0,0,0,0,6,0,0,0
OG5_134693,8,29,9,0,0,0,2,1,60,1,6,4,2,0,0,72
OG5_134692,0,27,7,0,4,0,2,0,23,0,1,0,0,0,0,172
OG5_134697,8,32,9,0,0,0,1,0,19,0,0,1,5,0,0,49
OG5_134698,7,31,1,0,2,0,1,0,4,0,1,0,2,0,0,2
OG5_140325,0,2,0,0,0,0,0,0,4,11,1,1,0,0,0,0
OG5_143380,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0
OG5_132942,0,19,11,0,0,0,0,14,26,0,1,1,1,1,0,61
OG5_142430,19,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0
OG5_132941,1,24,2,0,0,0,0,0,24,11,0,0,1,0,0,3
OG5_142175,8,1,9,0,0,0,0,3,59,11,1,3,3,0,0,9
OG5_142174,7,0,0,0,0,0,0,0,38,11,2,2,3,0,0,0
OG5_142177,1,6,3,0,0,0,0,0,8,1,1,0,0,0,0,9
OG5_142173,3,0,7,0,0,0,0,1,97,12,2,8,1,0,0,26
OG5_142172,14,0,27,0,0,0,0,0,154,0,3,12,1,1,0,38
OG5_156006,0,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0
OG5_169089,0,4,0,0,0,1,0,15,0,0,0,0,0,0,0,1
OG5_143889,3,1,3,0,0,0,0,0,30,9,4,7,0,0,0,13
OG5_150646,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0
OG5_150647,0,0,0,0,0,0,0,55,0,0,0,0,1,0,0,0
OG5_143882,4,0,14,0,0,0,0,0,69,14,4,6,1,1,0,4
OG5_143881,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,1
OG5_147398,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0
OG5_129983,29,37,40,0,1,13,2,0,201,15,6,34,11,2,0,56
OG5_129982,0,0,0,0,0,0,1,30,1,0,0,0,9,0,0,0
OG5_144686,0,0,0,0,0,0,0,0,1,12,1,2,0,0,0,3
OG5_129453,30,67,25,0,3,0,6,0,185,2,8,19,18,2,0,104
OG5_144682,0,3,15,0,0,0,0,0,55,0,0,9,0,0,0,10
OG5_155505,0,0,0,0,0,7,0,109,0,0,0,0,1,0,0,0
OG5_129452,4,63,26,0,5,0,1,7,60,6,6,9,0,2,0,143
OG5_152730,1,8,0,0,0,10,0,4,0,0,0,0,0,0,0,1
OG5_142217,4,0,13,0,0,0,1,0,137,13,7,10,0,1,0,13
OG5_142218,0,1,0,0,0,0,0,0,1,12,1,0,0,0,0,0
OG5_129987,30,50,42,0,2,0,1,0,221,0,7,13,19,2,0,198
OG5_176283,0,3,0,0,0,0,0,16,1,0,0,0,0,0,0,0
OG5_169226,0,3,3,0,0,0,3,5,55,1,2,1,0,0,0,46
OG5_162944,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0
OG5_129986,28,49,41,0,5,1,2,0,210,15,8,17,19,2,0,188
OG5_129457,21,64,34,0,4,0,3,0,123,0,6,34,17,1,0,77
OG5_178484,3,0,1,0,0,6,0,2,27,0,1,5,2,0,0,4
OG5_129984,26,65,41,0,3,2,1,17,199,6,6,16,18,2,0,159
OG5_128452,31,80,35,0,5,0,2,30,180,2,8,29,17,2,0,162
OG5_136435,1,21,0,0,0,0,0,0,4,0,1,1,0,0,0,4
OG5_136922,0,2,1,0,0,85,0,41,0,0,0,0,0,0,0,5
OG5_136927,0,24,3,0,0,0,1,7,5,2,3,0,1,1,0,20
OG5_136430,13,3,11,0,0,51,2,150,70,0,3,6,5,1,0,20
OG5_136929,0,20,2,0,0,10,0,14,3,0,0,1,0,0,0,2
OG5_136928,30,0,34,0,0,0,3,19,187,0,1,19,17,2,0,109
OG5_184480,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,2
OG5_128450,17,38,35,0,6,0,0,0,201,20,13,23,9,2,0,37
OG5_136438,3,20,8,0,2,0,0,0,44,0,2,5,1,0,0,61
OG5_126717,15,73,18,0,5,0,3,140,137,2,6,13,17,1,0,135
OG5_171669,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OG5_126714,36,70,45,0,7,98,2,416,298,15,12,33,17,2,0,167
OG5_126713,26,62,36,0,3,4,3,129,172,14,3,19,14,2,0,145
OG5_126712,42,80,47,0,9,0,6,7,326,20,20,37,19,2,0,211
OG5_126711,38,76,41,0,5,1,1,201,301,16,8,32,18,2,0,179
OG5_126710,37,81,42,0,6,109,6,548,226,20,13,37,19,2,0,169
OG5_128456,28,59,31,0,0,0,6,0,189,1,4,36,19,2,0,82
OG5_126719,31,80,43,0,6,0,6,0,226,7,7,23,18,2,0,178
OG5_128105,14,69,24,0,4,0,6,0,135,14,8,21,4,0,0,175
OG5_137346,8,13,28,0,0,0,0,9,126,13,7,5,5,1,0,74
OG5_178475,0,0,3,0,0,0,0,15,17,0,0,3,0,0,0,0
OG5_137342,5,1,0,0,0,4,0,103,7,0,0,1,1,0,0,0
OG5_128106,23,75,26,0,1,0,6,1,155,19,8,34,17,2,0,107
OG5_137341,1,19,2,0,2,11,0,19,54,0,0,0,0,0,0,17
OG5_128455,25,67,23,0,2,0,6,0,136,19,5,23,18,2,0,48
OG5_137348,10,0,1,0,0,0,1,0,39,13,3,0,12,0,0,5
OG5_137349,0,0,0,0,0,38,0,119,0,4,0,0,0,0,0,0
OG5_131078,11,33,26,0,1,0,0,25,99,15,6,13,6,2,0,8
OG5_150111,0,0,12,0,1,0,0,13,64,11,4,2,0,1,0,23
OG5_127142,36,72,39,0,4,0,3,7,248,14,9,22,19,2,0,182
OG5_136692,1,24,0,0,0,0,0,0,1,1,1,1,0,0,0,0
OG5_136690,14,19,23,0,2,0,0,0,154,0,1,7,4,1,0,10
OG5_136697,15,19,14,0,3,0,1,0,76,0,3,5,0,1,0,153
OG5_136695,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,4
OG5_173575,1,2,4,0,1,0,0,30,30,1,0,2,0,0,0,21
OG5_142901,2,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0
OG5_127000,24,71,37,0,3,0,3,0,183,14,10,24,12,2,0,114
OG5_127001,19,54,28,0,1,23,6,154,141,19,11,13,19,1,0,165
OG5_127002,45,75,47,0,8,2,6,521,338,20,18,38,19,2,0,203
OG5_127003,33,60,19,0,4,19,3,86,214,6,5,17,7,1,0,94
OG5_177068,7,2,7,0,0,0,0,0,86,0,0,4,0,0,0,59
OG5_127004,14,69,24,0,3,60,1,326,187,12,3,24,16,1,0,44
OG5_127557,36,73,43,0,4,0,6,0,214,15,10,36,19,2,0,175
OG5_143161,0,1,0,0,0,19,0,149,9,0,0,1,1,0,0,0
OG5_143163,0,0,0,0,0,0,0,92,1,0,0,0,1,0,0,0
OG5_143165,0,0,0,0,0,0,0,81,1,0,0,0,1,0,0,1
OG5_127554,27,66,37,0,1,13,6,493,196,13,7,27,16,2,0,87
OG5_143167,0,0,0,0,0,6,0,89,0,0,0,0,2,0,0,0
OG5_143169,0,0,0,0,0,0,0,84,0,0,0,0,1,0,0,0
OG5_143168,0,1,0,0,0,0,0,87,0,0,0,0,1,0,0,0
OG5_127007,25,67,29,0,4,49,3,261,138,1,8,14,6,1,0,174
OG5_137735,0,16,1,0,0,0,0,0,2,0,0,0,1,0,0,1
OG5_163546,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0
OG5_161838,0,0,0,0,0,0,0,8,1,7,1,0,1,0,0,0
OG5_132825,4,32,3,0,0,0,3,0,18,0,1,1,8,0,0,14
OG5_160200,5,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0
OG5_137731,8,20,11,0,3,0,2,0,36,0,3,3,2,0,0,52
OG5_130106,12,48,23,0,4,1,1,77,81,1,3,9,18,1,0,129
OG5_127044,40,75,44,0,3,0,6,0,261,18,6,33,19,2,0,182
OG5_127045,28,78,33,0,2,66,5,541,217,19,11,38,18,2,0,148
OG5_127046,47,71,45,0,16,109,3,0,318,17,15,31,18,1,0,204
OG5_127047,39,72,43,0,6,0,3,0,292,16,12,31,19,2,0,160
OG5_127040,27,66,31,0,0,103,5,502,198,16,10,30,18,1,0,93
OG5_127041,35,69,28,0,5,97,3,408,214,5,11,29,19,2,0,122
OG5_127042,28,53,45,0,16,2,6,0,219,3,8,15,12,2,0,220
OG5_127043,33,69,21,0,5,59,6,406,180,7,13,9,19,1,0,113
OG5_127048,21,80,33,0,2,0,2,0,213,1,12,28,5,1,0,159
OG5_127049,38,74,41,0,2,50,2,134,246,16,13,31,18,2,0,180
OG5_127598,31,79,32,0,3,99,6,0,254,16,12,36,19,1,0,142
OG5_127599,21,37,37,0,2,0,1,1,246,1,3,33,12,0,0,77
OG5_156732,0,0,0,0,0,2,0,67,0,0,0,0,2,0,0,0
OG5_156733,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0
OG5_156730,0,0,0,0,0,9,0,177,0,0,0,0,1,0,0,0
OG5_131321,7,29,13,0,0,0,0,0,132,3,0,8,0,1,0,42
OG5_156736,0,4,4,0,0,0,0,51,10,1,0,0,0,0,0,6
OG5_156734,2,2,0,0,0,19,0,26,6,0,0,0,0,0,0,4
OG5_156735,0,0,0,0,0,28,0,67,0,0,0,0,1,0,0,0
OG5_131454,7,27,5,0,1,0,3,23,151,0,2,13,10,0,0,86
OG5_156738,0,0,0,0,0,0,0,80,0,0,0,0,1,0,0,0
OG5_146448,0,16,4,0,4,0,0,0,16,2,0,0,0,0,0,25
OG5_131327,3,32,9,0,1,0,0,0,47,0,0,3,3,1,0,1
OG5_138017,1,16,0,0,1,0,1,0,0,2,0,0,0,0,0,1
OG5_159993,2,2,8,0,0,0,0,38,108,0,0,6,0,0,0,16
OG5_172628,18,8,6,0,0,0,3,14,35,1,2,1,4,0,0,64
OG5_129854,27,65,35,0,4,0,3,1,195,4,6,18,15,2,0,110
OG5_139559,3,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0
OG5_131325,0,31,0,0,0,0,0,0,3,1,0,0,0,0,0,1
OG5_141542,0,0,4,0,0,0,0,0,29,5,2,17,0,0,0,12
OG5_127628,16,49,25,0,8,0,1,59,199,13,5,15,12,2,0,111
OG5_127629,32,71,37,0,3,0,6,0,203,20,8,23,18,1,0,133
OG5_132840,5,35,12,0,0,0,0,0,83,1,4,4,0,1,0,37
OG5_132598,30,35,29,0,1,0,0,0,40,0,3,5,17,2,0,3
OG5_132599,4,24,8,0,0,0,1,335,17,0,0,2,3,1,0,14
OG5_132844,17,32,13,0,3,0,3,0,37,0,0,1,12,1,0,94
OG5_127620,13,52,37,0,7,2,3,51,275,4,14,17,14,2,0,206
OG5_127621,32,68,34,0,0,0,3,548,117,2,7,27,18,2,0,68
OG5_127622,33,79,41,0,5,91,5,0,240,18,10,34,19,2,0,179
OG5_127623,40,74,45,0,8,0,6,0,298,20,15,33,19,1,0,203
OG5_132590,24,15,35,0,0,1,0,107,119,2,5,9,12,2,0,128
OG5_127625,22,67,33,0,1,0,6,0,212,6,9,34,13,1,0,78
OG5_127626,24,77,26,0,3,102,6,239,137,3,4,7,15,1,0,93
OG5_127627,34,62,39,0,0,30,3,239,176,9,4,22,18,1,0,165
OG5_130992,9,36,5,0,0,0,2,0,24,0,1,6,6,0,0,70
OG5_130993,6,45,13,0,3,8,0,80,31,1,2,10,3,1,0,18
OG5_130996,5,39,14,0,1,0,3,0,39,1,3,9,2,2,0,37
OG5_130997,23,29,22,0,1,0,3,7,89,13,7,6,18,1,0,151
OG5_130994,22,54,27,0,2,0,1,0,17,0,2,7,10,1,0,80
OG5_130995,14,11,14,0,1,25,3,185,77,13,1,8,8,1,0,109
OG5_163156,0,5,1,0,2,9,0,1,15,0,0,0,0,0,0,2
OG5_130998,13,34,34,0,1,0,0,0,143,15,7,16,3,2,0,14
OG5_156774,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
OG5_156884,0,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0
OG5_135316,3,19,19,0,0,19,1,129,61,1,0,4,12,1,0,27
OG5_156886,0,1,0,0,0,0,0,26,1,0,0,0,0,0,0,2
OG5_156887,7,0,11,0,0,0,0,45,47,0,0,5,5,0,0,0
OG5_135645,1,23,11,0,1,15,0,70,58,0,1,9,1,1,0,30
OG5_135647,8,2,7,0,0,0,1,0,26,0,0,0,9,1,0,9
OG5_139231,8,2,0,0,0,10,0,105,23,0,0,0,3,0,0,17
OG5_156772,10,12,23,0,3,10,1,18,117,2,6,10,3,2,0,120
OG5_128854,0,1,8,0,0,0,0,0,36,6,1,0,0,0,0,50
OG5_135318,6,24,13,0,1,0,1,0,12,0,1,5,0,1,0,15
OG5_133422,3,34,2,0,0,0,2,0,2,1,1,5,2,2,0,13
OG5_133420,1,30,17,0,2,0,2,0,7,1,5,0,0,1,0,110
OG5_133425,13,6,29,0,3,1,2,5,160,1,5,11,13,2,0,122
OG5_128580,28,67,24,0,3,0,6,0,99,16,8,19,17,2,0,104
OG5_133429,10,47,22,0,6,2,3,20,74,1,2,5,2,2,0,159
OG5_156771,4,0,2,0,0,0,0,11,17,0,0,0,3,0,0,0
OG5_137443,4,19,22,0,2,0,1,0,133,2,2,12,1,1,0,156
OG5_128853,25,56,40,0,6,0,6,0,214,6,13,22,13,1,0,89
OG5_137114,5,22,17,0,0,0,1,0,25,0,4,0,3,1,0,12
OG5_128582,5,4,10,0,0,35,0,534,73,0,0,2,2,0,0,30
OG5_139237,20,5,21,0,3,0,0,6,248,15,2,16,4,1,0,151
OG5_140149,6,17,18,0,0,0,1,0,52,1,1,5,4,0,0,62
OG5_140142,3,4,1,0,0,0,0,0,11,0,0,0,9,0,0,17
OG5_140143,0,16,10,0,1,0,1,0,16,0,0,1,0,0,0,8
OG5_145317,4,15,11,0,1,0,2,0,27,1,2,0,0,0,0,36
OG5_140005,4,0,4,0,0,0,2,6,26,0,1,1,9,0,0,16
OG5_156872,1,7,0,0,3,1,0,1,3,0,0,0,0,0,0,3
OG5_149156,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
OG5_149157,0,0,0,0,0,0,0,0,49,0,0,10,2,0,0,1
OG5_149154,1,1,23,0,0,0,0,0,76,0,0,22,0,1,0,0
OG5_144303,2,0,1,0,0,0,0,26,36,13,1,1,0,0,0,0
OG5_144306,2,1,3,0,0,0,0,0,30,0,0,16,0,0,0,0
OG5_132054,0,0,0,0,0,0,0,424,3,0,0,0,3,0,0,1
OG5_158671,16,13,33,0,0,0,0,45,104,0,6,9,5,1,0,100
OG5_128029,36,74,43,0,8,10,3,174,250,14,9,19,19,2,0,179
OG5_128028,27,74,38,0,2,0,6,0,179,20,8,36,19,1,0,122
OG5_128023,25,70,32,0,5,0,2,331,74,3,1,12,19,2,0,99
OG5_128022,32,75,42,0,6,0,6,0,242,19,10,37,17,2,0,180
OG5_128020,35,61,44,0,7,2,6,72,272,15,15,36,18,2,0,207
OG5_128027,33,72,44,0,3,0,2,0,153,15,11,14,19,2,0,152
OG5_128026,23,63,26,0,0,0,0,543,67,1,3,13,19,2,0,17
OG5_128025,33,67,44,0,4,0,6,0,263,19,12,21,19,2,0,190
OG5_128024,18,77,24,0,4,0,3,43,209,4,8,10,1,2,0,176
OG5_147640,0,12,0,0,0,7,1,12,8,0,0,0,0,0,0,14
OG5_138541,0,1,0,0,0,0,0,0,20,0,0,20,0,0,0,2
OG5_129888,15,63,20,0,1,0,2,0,132,2,3,18,16,2,0,143
OG5_129889,31,61,42,0,2,0,3,0,208,1,8,29,17,2,0,154
OG5_172610,4,0,16,0,0,0,0,115,24,0,0,2,3,1,0,0
OG5_138540,0,1,0,0,0,0,0,189,0,0,0,1,1,0,0,0
OG5_130217,24,41,42,0,4,0,2,0,189,1,7,26,15,2,0,102
OG5_129883,11,44,38,0,1,0,6,2,193,16,9,18,3,2,0,154
OG5_129880,3,63,16,0,0,0,2,0,61,12,6,5,2,1,0,57
OG5_129881,5,34,19,0,2,1,1,11,49,0,2,7,0,1,0,25
OG5_129886,30,58,40,0,8,1,4,4,306,3,13,24,16,2,0,211
OG5_129887,30,59,41,0,2,0,3,0,206,1,7,28,15,1,0,162
OG5_129884,2,5,4,0,0,67,0,338,24,0,1,1,0,0,0,11
OG5_129885,12,76,29,0,20,0,3,0,140,2,16,1,3,1,0,220
OG5_150079,3,0,1,0,0,0,0,0,16,0,0,0,9,0,0,3
OG5_138014,4,0,18,0,2,0,0,4,119,0,2,2,0,0,0,61
OG5_155912,0,4,0,0,0,0,0,41,0,0,0,0,0,0,0,0
OG5_138013,0,17,1,0,0,0,0,0,8,1,1,2,0,0,0,3
OG5_150074,2,1,10,0,0,0,0,0,28,0,0,0,9,0,0,14
OG5_126872,48,73,46,0,19,57,6,0,351,20,22,35,19,2,0,215
OG5_126873,23,74,41,0,7,2,6,173,209,18,8,14,17,2,0,175
OG5_126870,27,73,19,0,6,94,6,371,208,8,9,6,15,1,0,185
OG5_126871,33,80,39,0,5,71,6,72,247,19,12,37,19,2,0,188
OG5_126876,0,36,0,0,0,0,0,4,2,0,0,0,0,0,0,0
OG5_126877,49,77,46,0,15,0,6,0,362,20,19,37,19,2,0,217
OG5_126874,51,81,48,0,22,109,6,0,346,19,26,37,19,2,0,224
OG5_126875,8,60,20,0,3,3,3,57,124,2,10,9,0,1,0,166
OG5_126878,38,68,38,0,14,102,5,325,280,19,12,29,18,1,0,139
OG5_126879,28,70,41,0,5,0,3,0,263,9,6,29,16,2,0,166
OG5_131164,17,30,33,0,1,0,0,7,103,0,5,12,6,2,0,129
OG5_131166,2,48,12,0,1,0,3,0,91,3,6,6,0,1,0,133
OG5_134995,5,26,13,0,1,0,3,1,124,2,4,6,1,0,0,131
OG5_134992,1,9,5,0,0,19,0,201,2,0,0,1,1,0,0,12
OG5_131161,0,0,0,0,0,73,0,348,7,0,0,0,1,0,0,1
OG5_131162,0,2,0,0,0,74,0,429,0,0,0,0,1,0,0,1
OG5_131163,1,18,5,0,0,3,6,246,16,1,3,2,0,1,0,104
OG5_139311,1,0,14,0,0,0,0,0,126,0,0,25,1,1,0,6
OG5_139310,1,21,0,0,0,0,0,0,22,0,0,1,3,0,0,5
OG5_131168,13,24,29,0,0,0,0,0,97,0,3,10,7,1,0,50
OG5_139315,10,8,22,0,0,5,0,23,112,1,2,11,4,1,0,91
OG5_129082,33,72,33,0,5,0,5,0,223,3,7,28,18,2,0,151
OG5_129083,14,78,24,0,3,0,2,2,188,0,3,29,7,1,0,101
OG5_130697,5,3,5,0,1,2,0,579,50,2,1,8,13,0,0,19
OG5_129081,9,58,13,0,1,0,0,0,68,3,4,13,12,2,0,37
OG5_129086,23,68,37,0,2,0,3,0,172,12,6,20,15,2,0,101
OG5_129087,19,68,17,0,2,0,3,99,125,1,5,14,14,0,0,61
