,ee_bb,am_ib,ba_aq,ba_ar,am_ar,ba_fu,ex_fb,ba_is,am_is,ee_ib,ba_el,ex_ob,ba_ac,ba_ad,am_ab,ex_ox,am_my,am_mb,za_ba,ba_me,op_me,sr_st,ee_ce,ba_di,ba_cy,sr_ap,op_is,ee_cb,ex_ja,ex_jb,za_al,ba_df,ba_de,am_uk,ex_fo,za_as,op_ib,sr_rh,sr_ab,ee_cr,op_mb,am_ub,pl_gl,sr_rb,ba_pl,ee_hb,ex_eb,ee_ha,ba_pg,za_eu,ba_pd,za_ep,ba_pb,ba_pa,ex_eu,ba_ca,za_eh,ba_le,ee_br,za_ea,za_eb,za_ec,ba_cr,ba_cp,ex_is,ba_cv,ee_ub,ba_ts,ba_ge,ee_uk,ex_ma,ex_mb,ex_ib,ba_th,sr_di,ba_ch,ba_cn,ex_pb,ba_te,am_va,za_em,am_vb,ba_cd,sr_db,ba_fe,ba_sp,pl_gb,ex_pa,op_cb,ba_sy,op_ch,ee_ab,za_ey,ba_fn,am_db,sr_ch,sr_ci,ee_is,za_th,sr_cb,ba_fc,za_et,ba_ba,ex_he,ee_ap,ex_hb,pl_gr,ba_bi,ba_ft,ba_fb,am_di,sr_pe,ba_nt,am_tb,za_cr,op_fu,am_th,ba_bc,am_tu,op_nu,pl_rh,sr_pb,sr_sb,sr_ci_s,ba_ni,op_fb,pl_rb,op_ic,
OG5_142380,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,40,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,10,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,9,0,0,0,3,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,
OG5_142381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_141672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
OG5_147465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
OG5_144439,0,1,0,0,0,1,0,0,4,0,0,1,0,1,2,0,1,2,0,0,0,21,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,4,0,10,0,0,0,4,0,0,0,6,3,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,24,0,0,0,0,1,0,0,0,4,0,10,0,0,0,0,0,1,0,0,2,0,2,1,0,20,0,0,19,0,0,0,23,0,0,0,4,0,0,13,0,0,0,1,1,0,0,0,10,0,0,0,0,0,
OG5_144436,0,1,0,0,0,4,0,0,0,0,0,0,11,2,1,0,1,1,0,1,2,1,0,2,74,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,14,4,0,0,1,16,1,13,0,10,17,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,9,0,1,1,0,3,0,3,4,1,5,4,0,0,4,0,0,0,0,3,0,4,0,0,33,9,2,13,1,0,0,1,1,0,5,0,0,1,16,0,1,0,4,2,0,0,0,2,3,1,0,0,0,
OG5_144434,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,6,2,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,0,0,11,0,1,0,0,3,0,0,0,0,
OG5_144432,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,7,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
OG5_144433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,5,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,15,0,1,0,0,3,0,0,0,0,
OG5_144431,1,1,0,0,3,11,0,0,4,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,1,1,0,2,0,1,0,0,0,0,0,0,2,5,0,0,0,0,5,17,0,0,0,0,1,9,0,0,14,5,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,
OG5_131869,0,2,0,0,2,0,0,0,1,0,1,1,7,9,2,0,6,4,0,1,15,39,2,0,32,3,0,2,1,0,0,0,1,0,0,0,0,39,0,7,3,1,2,22,11,5,1,5,6,0,9,0,6,1,3,3,0,1,1,0,0,0,0,1,0,7,0,0,1,1,1,0,0,1,20,7,0,0,0,2,1,0,2,10,0,5,6,0,0,1,0,2,0,0,9,1,19,1,0,43,2,0,6,2,4,0,17,0,1,8,12,1,0,27,0,6,1,1,79,0,10,0,7,14,0,0,3,2,
OG5_142659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,28,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
OG5_130504,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,20,64,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,34,0,14,0,0,4,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,4,0,0,0,0,0,2,4,0,27,0,0,0,18,0,0,0,0,10,1,0,61,0,6,0,0,29,0,0,0,3,
OG5_142650,0,1,6,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,6,0,0,86,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,5,8,0,0,0,10,0,8,0,9,15,0,0,8,0,0,0,0,0,1,0,0,3,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18,2,0,0,0,2,0,1,0,0,0,
OG5_131860,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,14,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,1,1,0,14,0,0,0,2,1,0,0,0,1,0,0,9,0,0,0,0,11,0,0,0,3,
OG5_142652,2,3,3,0,0,0,0,0,0,0,1,0,0,5,1,0,0,3,0,0,0,0,0,0,19,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,17,2,0,0,0,25,0,11,0,15,11,0,0,0,0,0,0,0,0,1,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,0,2,0,0,8,0,0,0,0,43,1,0,24,0,0,0,0,2,1,0,0,0,1,29,0,0,0,18,0,0,0,0,5,0,1,0,0,0,
OG5_142653,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,9,30,2,0,33,8,0,2,0,0,0,0,0,1,1,0,0,50,0,10,0,0,0,3,0,0,0,6,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,65,1,0,3,1,0,1,0,2,0,17,0,0,0,9,2,0,6,0,1,1,0,114,0,9,0,1,42,0,0,0,1,
OG5_142654,0,2,1,0,0,0,0,0,0,0,2,0,0,10,1,0,0,0,0,0,0,3,0,0,81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,16,0,0,0,10,0,10,0,12,23,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,5,0,0,0,0,0,
OG5_142656,1,2,0,0,0,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,1,0,0,0,31,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,4,0,0,1,15,0,1,0,9,19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,2,0,1,1,0,0,0,0,26,2,0,4,0,0,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
OG5_142657,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,2,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,15,0,3,1,1,7,2,5,0,0,7,0,0,2,0,0,1,1,0,0,0,0,2,0,1,2,0,0,0,0,4,15,3,0,0,0,0,0,0,0,8,0,0,7,0,0,1,0,1,1,0,3,0,0,0,0,7,1,0,0,0,0,0,5,0,0,1,0,0,0,8,5,1,0,0,2,0,1,0,1,1,0,0,0,0,
OG5_175612,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,2,0,0,0,0,0,0,22,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,8,0,1,0,6,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,4,0,0,0,0,0,
OG5_127518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,
OG5_127519,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,6,12,3,0,0,4,0,1,0,0,0,0,0,0,1,0,0,19,0,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,3,0,0,0,7,0,0,5,0,1,0,0,21,0,1,0,2,4,0,0,0,1,
OG5_127516,0,2,0,0,6,0,0,0,13,1,0,0,0,0,0,1,16,3,0,0,31,90,4,0,8,10,0,8,7,1,0,0,0,1,0,0,0,78,0,15,2,0,5,15,1,1,1,16,0,0,1,0,0,0,9,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,34,0,0,0,0,2,1,0,0,19,0,0,3,2,0,0,1,2,0,0,6,2,128,6,0,45,0,0,0,6,6,0,40,0,0,0,32,2,0,56,0,21,1,0,161,0,13,0,10,52,0,1,1,3,
OG5_127517,1,6,12,1,2,10,0,0,3,3,3,1,31,14,3,0,0,4,0,0,7,15,1,2,101,2,0,5,0,0,0,4,9,0,0,0,0,33,2,1,7,1,0,36,18,1,0,0,31,0,34,0,19,33,2,6,0,3,0,0,0,0,1,6,0,17,1,3,3,0,0,1,0,10,32,20,1,0,4,0,0,0,11,19,1,15,10,0,0,9,0,5,0,1,9,1,9,0,0,98,13,0,29,0,2,2,12,2,2,14,4,2,1,121,0,14,0,17,18,0,5,0,17,3,3,1,9,2,
OG5_127514,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,1,17,0,0,0,28,86,4,0,0,10,0,0,4,0,0,0,0,1,2,1,0,77,0,15,0,0,5,1,0,0,0,16,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,35,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,124,6,0,0,0,0,0,5,6,0,37,0,0,0,33,3,0,2,0,21,1,0,160,0,17,0,1,55,0,0,0,3,
OG5_127515,1,4,3,1,0,0,0,0,2,1,0,0,27,14,1,0,4,5,0,0,13,64,3,2,96,3,0,5,0,1,0,0,9,1,0,0,0,44,1,5,1,1,3,26,9,4,1,13,31,0,19,2,18,31,6,0,0,0,0,0,0,0,0,0,0,9,1,0,3,0,0,0,0,1,2,9,0,0,0,0,0,0,0,1,0,6,14,0,0,1,0,2,0,0,9,1,8,1,0,72,3,0,28,2,0,0,30,1,0,0,3,0,0,71,0,14,0,1,50,0,11,0,19,5,1,0,4,2,
OG5_127512,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,1,10,0,1,0,22,68,4,0,0,7,0,0,2,0,0,0,0,1,0,5,0,66,0,14,0,0,3,1,0,0,0,15,0,2,0,3,0,0,8,0,25,0,2,2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,19,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,56,3,2,4,0,3,0,3,4,0,37,0,0,0,21,3,0,1,15,17,1,0,70,0,10,0,0,51,0,0,0,3,
OG5_127513,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,1,14,0,1,0,18,76,4,0,0,10,0,0,3,0,1,0,0,1,1,7,0,65,0,15,0,0,4,2,0,0,0,14,0,2,0,3,0,0,8,0,25,0,1,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,0,0,2,20,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,48,3,2,1,0,3,0,4,6,0,32,0,0,0,26,2,0,0,15,17,1,0,112,0,11,0,0,44,0,0,0,3,
OG5_127510,2,7,11,0,0,0,0,0,4,1,0,0,29,12,1,0,8,2,0,0,18,80,3,0,102,3,0,1,1,2,0,4,8,0,0,1,1,58,1,12,4,0,4,22,17,4,4,14,31,0,27,3,19,33,4,0,2,0,0,0,0,0,1,0,0,8,1,0,3,0,0,0,0,0,28,7,0,0,0,1,0,1,11,2,0,4,29,0,0,0,0,2,0,0,16,1,26,2,0,61,0,0,22,2,2,0,13,2,1,10,13,0,1,113,0,14,0,0,58,0,16,0,6,37,3,1,0,2,
OG5_127511,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,1,10,0,0,0,17,54,2,0,0,7,0,0,2,0,0,0,0,1,1,0,0,49,0,12,0,0,4,1,0,0,0,11,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,37,2,0,1,0,0,0,3,4,0,27,0,0,0,20,2,0,0,0,18,1,0,87,0,14,0,1,37,0,0,0,3,
OG5_140599,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,1,1,5,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,1,0,6,0,0,0,5,0,0,1,0,0,0,0,12,0,3,0,1,1,0,0,0,0,
OG5_153411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,2,0,
OG5_138689,1,2,0,0,1,3,0,0,0,0,0,0,2,1,4,0,0,1,0,0,0,21,1,0,48,0,0,2,0,1,0,1,0,0,0,0,1,8,0,3,1,0,1,15,0,2,1,9,5,0,4,0,1,2,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,1,0,0,0,0,2,1,0,19,0,2,3,0,0,0,0,1,0,0,3,0,0,0,0,19,2,0,5,0,0,0,5,0,2,1,0,0,0,25,0,0,0,1,5,0,0,0,4,3,1,0,0,1,
OG5_126609,2,12,4,0,6,0,0,0,8,3,0,1,31,9,5,1,12,13,1,0,19,71,4,0,78,4,0,9,2,1,0,3,9,1,0,6,0,58,2,12,9,1,5,52,18,7,4,14,27,0,32,2,17,28,9,0,25,2,3,1,4,0,1,1,0,12,1,0,3,1,0,1,0,0,26,18,0,0,0,2,19,1,12,30,0,6,24,1,1,10,0,4,0,0,28,0,72,3,0,119,12,0,15,4,5,1,31,2,0,13,21,1,1,158,13,16,1,16,144,0,17,0,33,40,0,1,4,3,
OG5_144381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,2,0,0,0,0,0,
OG5_144384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,
OG5_144385,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,52,0,0,0,0,30,0,0,0,0,
OG5_126601,0,3,6,1,6,9,0,0,12,1,0,0,9,11,2,1,15,6,0,0,25,81,4,0,9,9,0,0,4,0,0,4,2,1,2,1,0,77,0,15,1,1,5,9,0,1,1,16,10,0,14,0,9,13,9,0,21,1,1,0,0,0,1,0,1,0,0,2,3,0,2,1,0,0,33,4,0,0,0,2,0,1,3,10,0,8,1,2,0,0,1,1,0,0,11,1,89,5,0,28,1,0,12,5,6,1,39,2,1,0,29,3,0,33,0,20,1,19,152,0,14,0,8,52,0,0,0,3,
OG5_126600,0,2,0,0,6,0,0,0,13,1,1,0,1,5,1,1,17,1,0,0,29,89,4,0,78,10,0,7,4,0,0,0,1,1,2,0,0,78,0,15,2,1,5,8,7,0,1,16,2,0,8,0,1,1,8,0,0,0,2,0,0,0,0,0,0,3,1,0,1,1,1,0,0,0,38,3,0,0,0,2,0,0,0,14,1,0,4,2,0,1,1,1,0,0,6,1,117,5,0,11,1,0,0,3,6,0,38,0,0,0,31,3,0,13,0,17,1,0,161,0,18,0,5,54,0,0,0,3,
OG5_152921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
OG5_158360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,0,0,0,0,9,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,
OG5_126605,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,1,16,0,0,0,32,90,4,0,0,10,0,0,7,0,0,0,0,1,3,0,0,90,0,15,0,0,5,1,0,0,0,15,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,39,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,146,6,0,0,0,0,0,6,5,0,40,0,0,0,30,2,0,1,0,21,0,0,158,0,19,0,0,53,0,0,0,3,
OG5_126607,0,1,0,0,6,0,0,0,11,1,0,0,0,0,0,1,17,0,0,0,31,89,4,0,2,8,0,0,7,0,0,0,0,1,3,0,0,85,1,15,0,0,5,1,1,0,0,16,0,0,1,0,0,0,9,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,37,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,1,1,0,0,1,2,140,5,0,2,0,0,0,5,5,0,35,0,0,0,27,3,0,8,0,0,1,0,164,0,7,0,3,55,0,0,0,3,
OG5_131132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_171226,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11,0,0,0,0,1,0,0,0,0,
OG5_175610,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
OG5_138826,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,0,0,1,0,0,1,39,0,0,25,1,0,0,0,1,0,0,0,0,0,0,0,2,0,7,1,1,0,11,9,1,2,6,5,0,12,0,4,9,0,0,5,0,0,0,0,4,0,1,0,4,0,1,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,1,0,6,1,2,0,1,22,0,3,6,0,0,0,1,2,0,0,0,0,1,21,2,0,0,0,0,0,12,0,9,2,1,0,2,0,
OG5_132515,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,1,0,0,1,0,0,0,0,
OG5_138824,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,13,0,0,5,0,0,0,0,1,0,3,1,0,0,4,0,11,0,6,0,0,4,7,6,5,4,12,1,2,7,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,3,0,0,0,0,0,0,0,3,1,6,4,0,0,2,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,3,2,0,1,0,4,2,0,0,0,0,
