,ba,ee_ab,ee_bb,am_db,ee_cb,ex_jb,sr_cb,za,ex_mb,sr_db,ex_ob,op_ib,ex_hb,sr_ab,sr_pb,op_mb,ee_ib,sr_sb,am_ab,ex_fb,ee_hb,am_tb,ee_ub,am_vb,am_ib,ex_ib,am_ub,ex_pb,am_mb,op_cb,ex_eb,sr_rb,op_fb,pl_rb,pl_gb
OG5_171020,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_138408,1,0,0,0,0,0,0.014634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.006451613,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0.05
OG5_131665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_131962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0
OG5_146492,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_126660,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_131384,505,0.6,0,0.366666667,0.111111111,0.142857143,0.27804878,28,0,0.025,1,0,0,0,0,0,0.2,0.261904762,0.166666667,0,0,0.270967742,0,0,0.153846154,0,0,0,0.1875,0,0,0.257142857,0,0.222222222,0.3
OG5_131385,435,0.4,0,0.166666667,0.055555556,0,0.312195122,57,0,0,1,0,0,0,0,0,0.2,0.05952381,0.166666667,0,0,0.270967742,1,0,0.076923077,0,0,0,0.1875,0,0,0.257142857,0,0.055555556,0.15
OG5_146627,30,0,0,0.033333333,0,0,0.024390244,0,0,0.1,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.025
OG5_146621,181,0.6,0,0.133333333,0.055555556,0,0.23902439,0,0,0,0,0,0,0,0,0,0,0.05952381,0.166666667,0,0,0.174193548,0,0,0,0,0,0,0,0,0,0.171428571,0,0,0
OG5_146620,77,0,0,0,0.111111111,0,0.024390244,0,0,0.1,0,0,0,0,0,0,0,0.023809524,0,0,0.0625,0.04516129,0,0,0,0,1,0,0,0,0,0.071428571,0,0,0.275
OG5_131382,150,0,0,0.066666667,0.055555556,0.142857143,0.107317073,43,0,0,0,0,0.75,0,0,0,0.2,0.011904762,0.166666667,0,0,0.148387097,1,0,0.230769231,0,0,0,0,0,0,0.171428571,0,0.055555556,0.05
OG5_131383,227,0.4,0.333333333,0.366666667,0.277777778,0.142857143,0.204878049,58,0.333333333,0.55,0,0,0,0,0,0,0.2,0.202380952,0.333333333,0,0.1875,0.419354839,0,0,0.230769231,0,0,0,0.1875,0,0.2,0.257142857,0,0.111111111,0.1
OG5_134836,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_131388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_131389,161,0.4,0,0.2,0.222222222,0.142857143,0.190243902,16,0.333333333,0.225,1,0,0,0,0,0,0,0.119047619,0.166666667,0,0.0625,0.135483871,0,0,0.307692308,0,1,0,0.1875,0,0,0.228571429,0,0.166666667,0.1
OG5_152359,56,0.4,0,0.033333333,0,0.142857143,0.151219512,0,0,0,0,0,0,0.5,0,0,0,0.047619048,0.166666667,0,0,0.129032258,1,0,0.076923077,0,0,0,0,0,0,0.142857143,0,0,0
OG5_153414,86,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225
OG5_153416,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_170630,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_153411,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0
OG5_153412,101,0,0,0,0.055555556,0,0,0,0,0.05,0,0,0,0,0,0,0,0.011904762,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.075
OG5_153413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_168507,39,0,0,0,0.055555556,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0.0625,0.012903226,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_130651,88,0,0,0.033333333,0,0,0.004878049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0.2,0,0,0,0.075
OG5_137970,0,0,0,0,0.055555556,0.142857143,0.009756098,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_130653,18,0,0.333333333,0.066666667,0.111111111,0.142857143,0.048780488,4,0,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.083870968,0,0,0.076923077,0,0,0,0,0,0,0.1,0.333333333,0,0
OG5_130652,0,0,0,0.033333333,0.055555556,0,0.004878049,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_137974,0,0.2,0,0.066666667,0.111111111,0,0,0,0,0.025,0,0,0,0,0,0,0,0.011904762,0,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_169909,51,0.2,0,0.1,0.111111111,0,0.063414634,0,0,0.075,0,0,0,0,0,0,0,0.107142857,0,0,0,0.129032258,0,1,0.230769231,0,1,0,0,0,0,0.157142857,0,0.055555556,0
OG5_169908,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_169907,15,0,0,0.033333333,0,0,0.014634146,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_130658,61,0,0,0.333333333,0,0,0.063414634,43,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0.4,0,0,0.384615385,0,1,0,0.3125,0,0,0.1,0.333333333,0,0.025
OG5_154999,108,0,0,0.1,0.166666667,0,0.053658537,1,0,0.075,1,0,0,0.5,0,0,0.2,0.05952381,0,0,0,0.04516129,0,0,0.153846154,0,0,0,0,0,0,0.085714286,0,0,0.1
OG5_136554,6,0,0,0.066666667,0,0,0.048780488,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.012903226,0,0,0,0,0,0,0.0625,0,0,0.014285714,0,0,0
OG5_136555,32,0,0,0.033333333,0.333333333,0.142857143,0.12195122,0,0,0,0,0,0,0,0,0,0,0.05952381,0,0,0,0.096774194,1,0,0,0,0,0,0.3125,0,0,0.071428571,0,0,0.275
OG5_132205,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_153674,30,0.4,0,0.033333333,0.055555556,0,0.112195122,0,0,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.135483871,0,0,0.076923077,0,0,0,0.0625,0,0,0.085714286,0,0,0.025
OG5_153675,19,0.2,0,0,0.055555556,0,0.073170732,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.070967742,0,0,0.230769231,0,0,0,0.0625,0,0,0.057142857,0,0,0
OG5_153676,8,0,0,0,0.055555556,0,0.048780488,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.058064516,0,0,0.230769231,0,0,0,0,0,0,0.057142857,0,0,0
OG5_153677,99,0,0,0.133333333,0.055555556,0,0.151219512,20,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.096774194,1,0,0.076923077,0,0,0,0.0625,0,0,0.071428571,0,0,0
OG5_134776,52,0.2,0,0.133333333,0.111111111,0,0.092682927,1,0,0.225,0,0,0,0,0,0.090909091,0,0.154761905,0.166666667,0,0,0.425806452,0,0,0,0,0,0,0.25,0,0,0.085714286,0,0,0.15
OG5_134777,357,0.4,0.333333333,0.1,0.111111111,0,0.302439024,0,0,0,0,0,0,0,0,0,0,0.05952381,0,0,0,0.161290323,1,0,0.076923077,0,0,0,0,0,0,0.228571429,0,0.111111111,0.325
OG5_134775,288,0.4,0.333333333,0.233333333,0,0,0.136585366,4,0,0.05,0,0,0,0,0,0,0,0.05952381,0.333333333,0,0,0.219354839,0,0,0.076923077,0,1,0,0.0625,0,0,0.2,0,0,0.025
OG5_134772,1,0.2,0,0.066666667,0.055555556,0,0.019512195,2,0,0,0,0,0,0,0,0,0.2,0.023809524,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0.025
OG5_166297,15,0.4,0,0.066666667,0.055555556,0,0.068292683,0,0,0,0,0,0,0,0,0,0,0.05952381,0,0,0,0.006451613,0,0,0.153846154,0,0,0,0.1875,0,0,0.114285714,0,0,0.05
OG5_134770,175,0.2,0,0.5,0.111111111,0.142857143,0.131707317,10,0.333333333,0.2,1,0,0,0,0,0.090909091,0.2,0.297619048,0.333333333,0,0.125,0.24516129,0,1,0.538461538,0,0,0,0.125,0,0.2,0.285714286,0,0.111111111,0.275
OG5_134771,329,0.2,0.333333333,0.1,0.055555556,0.142857143,0.27804878,2,0,0.025,0,0,0,0,0,0,0.4,0.05952381,0.333333333,0,0.3125,0.180645161,0,0,0.153846154,0,0,0,0.0625,0,0,0.257142857,0,0,0.1
OG5_134778,339,0.4,0.333333333,0.1,0.055555556,0.142857143,0.292682927,0,0,0,1,0,0,0,0,0,0,0.047619048,0,0,0,0.270967742,1,0,0.153846154,0,0,0,0.0625,0,0,0.228571429,0,0.055555556,0
OG5_134779,1,0,0.333333333,0.066666667,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722580645,0,0,0,0,1,0,0.0625,0,0,0.014285714,0,0,0
OG5_130389,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_130388,2,0.2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_130383,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0.2,0.023809524,0,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_130382,236,0.6,0,0.4,0.055555556,0,0.190243902,34,0,0.1,0,0,0,0,0,0.045454545,0.2,0.25,0,0,0.0625,0.15483871,1,0,0.538461538,0,1,0,0.375,0,0,0.185714286,0,0.388888889,0.1
OG5_130380,102,0.4,0.333333333,0.1,0.055555556,0.142857143,0.312195122,5,0,0,0,0,0,0,0,0.045454545,0,0.023809524,0.166666667,0.5,0,0.148387097,1,0,0.153846154,0,1,0,0,0,0,0.2,0,0.055555556,0
OG5_144900,95,0,0,0,0.055555556,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.128571429,0,0,0.25
OG5_133337,13,0,0,0,0,0,0.019512195,0,0,0.25,0,0,0,0,0,0,0.4,0.023809524,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_130476,40,0.2,0,0.033333333,0.055555556,0,0.03902439,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.125,0.070967742,0,0,0,0,1,0,0,0,0,0.1,0,0,0
OG5_130471,4,0,0,0,0,0,0.004878049,0,0,0.1,0,0,0,0,0,0,0.2,0.047619048,0,0,0,0.180645161,0,1,0.076923077,0,0,0,0.125,0,0,0.128571429,0,0.055555556,0.075
OG5_130470,38,0,0,0.033333333,0.055555556,0,0.034146341,2,0.333333333,0.175,0,0,0.25,0,0,0,0,0.071428571,0,0,0.125,0.083870968,1,0,0.230769231,0,0,0,0.25,0,0.2,0.057142857,0,0.055555556,0.1
OG5_130473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_133336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_144906,19,0,0,0,0,0,0.014634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.25
OG5_130478,452,0.6,0.333333333,0.166666667,0.111111111,0.142857143,0.258536585,1,0,0,0,0,0,0,0,0,0,0.047619048,0.333333333,0,0,0.187096774,1,0,0.153846154,0,0,0,0,0,0,0.257142857,0,0,0.075
OG5_144902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_144903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_139922,2,0,0,0.066666667,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_139924,1,0,0,0.033333333,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.166666667,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_139927,1,0,0,0,0,0,0.004878049,2,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0.014285714,0,0,0
OG5_138053,0,0,0,0,0.055555556,0,0.009756098,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_139929,83,0,0,0.266666667,0.944444444,0,0.165853659,0,0.333333333,0.35,0,0,0,0,0,0,0.2,0.107142857,0.166666667,0,0.3125,0.509677419,1,1,0.153846154,0,1,0,0.0625,0,0,0.1,0,0,0.175
OG5_144908,0,0,0,0,0.222222222,0,0.009756098,0,0,0.125,0,0,0,0,0,0,0,0.023809524,0,0,0.125,0.206451613,0,0,0.076923077,0,0,0,0,0,0,0.014285714,0,0,0.075
OG5_144909,77,0,0,0,0,0,0.014634146,0,0,0.025,0,0,0,0,0,0,0,0.011904762,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.35
OG5_155485,33,0,0,0,0.055555556,0,0.048780488,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.025806452,1,0,0,0,0,0,0,0,0,0.028571429,0,0.055555556,0
OG5_155484,20,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0.011904762,0.166666667,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0
OG5_155487,31,0,0,0.066666667,0.111111111,0,0.019512195,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0
OG5_155486,8,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_155481,24,0.2,0,0.033333333,0.277777778,0,0.019512195,0,0,0.175,0,0,0,0,0,0,0,0.071428571,0,0,0,0.006451613,0,0,0.076923077,0,0,0,0,0,0.2,0.357142857,0,0,0.25
OG5_155483,60,0,0,0.033333333,0,0.142857143,0.009756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_155482,79,0,0.333333333,0,0.055555556,0.142857143,0.068292683,0,0,0,0,0,0,0,0,0,0.2,0.023809524,0,0,0,0.070967742,0,0,0,0,0,0,0,0,0,0.157142857,0,0,0
OG5_169671,23,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_155489,5,0,0,0.066666667,0,0,0.009756098,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_155488,98,0,0,0,0,0,0.092682927,6,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.129032258,1,0,0,0,1,0,0,0,0,0.128571429,0,0,0
OG5_169677,42,0.4,0,0.033333333,0,0,0.097560976,0,0,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.077419355,1,0,0,0,0,0,0,0,0,0.071428571,0,0,0.025
OG5_140568,45,0.2,0,0,0.055555556,0,0.092682927,0,0,0.05,0,0,0,0,0,0.045454545,0,0.023809524,0,0,0,0.161290323,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0.025
OG5_155738,43,0,0,0.066666667,0,0,0.092682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0,0,0,0.0625,0,0,0.042857143,0,0,0
OG5_147107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_152107,17,0,0,0.033333333,0,0,0.048780488,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116129032,0,0,0.076923077,0,0,0,0.25,0,0,0.028571429,0,0,0
OG5_140212,12,0,0,0.266666667,0.277777778,0,0.048780488,0,0,0.075,0,0,0,0,0,0,0,0.023809524,0,0,0.0625,0.412903226,0,0,0,0,1,0,0.0625,0,0.4,0.028571429,0,0.055555556,0.025
OG5_179418,37,0,0,0,0.055555556,0,0.004878049,3,0,0.2,0,0,0,0,0,0,0,0.035714286,0,0,0,0.025806452,0,0,0,0,0,0,0.0625,0,0,0.071428571,0,0,0.025
OG5_133813,14,0,0,0.1,0.111111111,0,0.03902439,0,0,0.175,0,0,0,0,0,0,0,0.035714286,0,0,0,0.012903226,0,0,0.307692308,0,0,0,0,0,0,0.014285714,0,0,0.025
OG5_141032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_135487,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_176474,117,0.4,0,0.133333333,0,0,0.102439024,11,0,0.025,0,0,0,0,0,0,0,0.023809524,0.333333333,0,0,0.116129032,0,0,0,0,0,0,0,0,0,0.1,0,0,0
OG5_140373,145,0.2,0,0.133333333,0.222222222,0,0.112195122,2,0,0.425,0,0,0,0,0,0.090909091,0,0.023809524,0,0,0,0.135483871,0,0,0.076923077,0,0,0,0.3125,0,0,0.142857143,0,0.111111111,0.325
OG5_141422,72,0,0,0.066666667,0.055555556,0,0.019512195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0.076923077,0,0,0,0,0,0,0.071428571,0,0,0.025
OG5_135201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0
OG5_181405,27,0.2,0,0.033333333,0,0,0.014634146,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.006451613,0,0,0.153846154,0,0,0,0.0625,0,0,0.042857143,0,0,0
OG5_141424,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_146439,149,0,0,0.133333333,0.222222222,0,0.102439024,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.083870968,0,1,0.076923077,0,0,0,0,0,0,0.085714286,0,0,0.1
OG5_141428,0,0,0,0.1,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_141429,19,0,0,0.033333333,0.055555556,0,0.024390244,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.025806452,0,0,0.076923077,0,0,0,0,0,0,0.028571429,0,0,0
OG5_127760,0,0,0,0,0.055555556,0,0.024390244,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_127763,446,0.6,0.333333333,0.1,0.166666667,0.142857143,0.302439024,22,0,0.35,0,0,0.25,0,0,0,0,0.130952381,0.666666667,0,0,0.251612903,0,0,0.076923077,0,0,0,0.125,0,0,0.228571429,0.333333333,0,0.05
OG5_127762,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_127765,70,0.4,0,0.033333333,0,0,0.053658537,28,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.058064516,1,0,0,0,0,0,0,0,0,0.057142857,0,0,0
OG5_127764,0,0,0,0,0,0,0.004878049,41,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0
OG5_127766,58,0,0,0.033333333,0.055555556,0,0.234146341,5,0,0.375,0,0,0,0,0,0,0.2,0.130952381,0.333333333,0,0.0625,0.187096774,0,0,0.230769231,0,0,0,0.0625,0,0,0.171428571,0,0,0.05
OG5_143486,0,0,0,0,0,0,0.004878049,0,0,0.625,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_159225,59,0,0,0.166666667,0,0.142857143,0.092682927,3,0,0.025,0,0,0,0,0,0.045454545,0.2,0.119047619,0.5,0,0,0.709677419,0,0,0.384615385,0,1,0,0.4375,0,0,0.171428571,0.333333333,0,0
OG5_153209,0,0,0,0,0.166666667,0,0.004878049,0,0,0.075,0,0,0,0,0,0,0,0.035714286,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_156909,66,0,0,0.133333333,0.055555556,0,0.082926829,0,0,0,1,0,0,0,0,0,0,0.011904762,0.166666667,0,0,0.058064516,1,0,0.076923077,0,0,0,0.125,0,0,0.114285714,0,0,0
OG5_168991,13,0,0,0,0,0,0.092682927,0,0,0.05,0,0,0,0,0,0,0,0.011904762,0,0,0,0.129032258,1,0,0.076923077,0,0,0,0,0,0,0.042857143,0,0,0
OG5_128508,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_128509,225,0.6,0,0.166666667,0.166666667,0,0.346341463,13,0,0.075,0,0,0,0,0,0,0.2,0.166666667,0.5,0,0.0625,0.322580645,0,0,0.230769231,0,1,0,0.0625,0,0,0.271428571,0,0,0.05
OG5_168995,0,0,0,0,0,0,0,2,0,0.025,0,0,0,0,0,0,0,0.011904762,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_128504,316,0.8,0.333333333,0.366666667,0.388888889,0.142857143,0.409756098,29,0,0.05,0,0,0.25,0,0,0.090909091,0.6,0.357142857,0.5,0,0.125,0.483870968,1,0,0.461538462,0,1,0,0.625,0,0.2,0.357142857,0,0.055555556,0.25
OG5_128505,52,0,0,0.033333333,0.166666667,0,0.102439024,0,0,0.125,1,0,0,0,0,0,0,0.071428571,0.166666667,0,0.0625,0.064516129,0,0,0,0,0,0,0.0625,0,0,0.028571429,0,0.111111111,0.3
OG5_139725,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.023809524,0,0,0,0.006451613,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0
OG5_128500,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_128501,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_128502,136,0.6,0,0.333333333,0.111111111,0.285714286,0.185365854,66,0.333333333,0.225,0,0,0.5,0,0,0.136363636,0.2,0.130952381,0.666666667,0,0,0.664516129,0,0,0.538461538,0,1,0,0.1875,0,0,0.228571429,0,0,0.15
OG5_128503,190,0.4,0.333333333,0.133333333,0,0.142857143,0.136585366,31,0.333333333,0.225,1,0,0,0,0,0.045454545,0.2,0.05952381,0.5,0,0,0.109677419,0,0,0.076923077,0,0,0,0,0,0,0.142857143,0,0,0
OG5_134343,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_153387,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.075
OG5_135418,78,0,0,0.3,0.111111111,0.142857143,0.112195122,0,0.333333333,0.175,0,0,0,0,0,0,0.4,0.119047619,0.166666667,0,0.25,0.748387097,0,0,0.384615385,0,1,0,0.625,0,0,0.128571429,0,0,0.025
OG5_135419,38,0,0,0,0,0,0.082926829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141935484,0,0,0,0,1,0,0,0,0,0.028571429,0,0,0
OG5_164192,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_135410,56,0,0,0.133333333,0.055555556,0,0.019512195,9,0,0.025,1,0,0,0,0,0,0.2,0.023809524,0,0,0,0.109677419,0,0,0.153846154,0,0,0,0.125,0,0.2,0.057142857,0,0,0.1
OG5_135147,124,0.6,0,0.5,0.777777778,0.285714286,0.317073171,3,0.333333333,0.75,0,0,0,0,0,0.045454545,0.8,0.547619048,0.666666667,0,0.875,0.638709677,0,1,0.615384615,1,1,0,0.4375,1,0.4,0.385714286,0,0.222222222,0.4
OG5_135144,36,0.4,0,0.066666667,0,0.285714286,0.053658537,0,0,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.051612903,0,0,0,0,0,0,0.0625,0,0,0.042857143,0,0,0
OG5_135142,42,0,0,0,0.055555556,0.142857143,0.03902439,1,0,0.05,0,0,0,0,0,0.045454545,0,0.071428571,0,0,0.0625,0.058064516,0,0,0.230769231,0,0,0,0,0,0,0.014285714,0,0,0.075
OG5_135143,11,0.6,0,0.2,0.055555556,0.142857143,0.03902439,0,0.333333333,0.075,0,0,0,0,0,0.090909091,0.2,0.071428571,0,0,0.125,0.109677419,0,1,0.230769231,0,0,0,0.125,0,0,0.057142857,0,0,0.05
OG5_135140,20,0.4,0,0.033333333,0,0,0.102439024,0,0,0,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.038709677,0,0,0,0,0,0,0,0,0,0.114285714,0,0,0
OG5_142993,2,0.2,0.333333333,0.1,0.388888889,0,0.087804878,0,0.333333333,0.325,0,0,0,0,0,0,0.2,0.142857143,0,0,0.25,0.122580645,0,0,0.230769231,0,1,1,0.1875,0,0,0.085714286,0,0.055555556,0.125
OG5_142991,23,0,0,0,0,0,0.092682927,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.058064516,0,0,0,0,1,0,0,0,0,0.057142857,0,0,0
