,Ba,EE,Sr,Op,Am,Za,Pl,Ex
OG5_134266,135,0,22,0,25,0,3,1
OG5_134260,0,1,0,0,0,0,0,0
OG5_134261,14,1,5,0,19,1,2,2
OG5_134262,11,4,29,0,71,0,18,0
OG5_134263,8,21,63,0,103,6,8,7
OG5_139533,22,1,8,0,2,20,21,0
OG5_139531,62,3,30,0,19,0,24,0
OG5_139530,86,1,16,0,23,0,14,1
OG5_134268,18,4,6,0,62,0,4,1
OG5_134269,0,0,3,0,1,0,0,0
OG5_139535,0,0,1,0,0,0,0,0
OG5_139029,0,3,4,0,2,0,2,0
OG5_175175,15,0,12,0,0,3,1,0
OG5_169989,12,3,52,0,38,1,0,0
OG5_135245,60,2,12,0,9,15,0,0
OG5_135241,86,3,38,0,13,48,1,0
OG5_149553,0,0,0,0,2,0,0,0
OG5_144030,2,1,10,0,4,0,0,2
OG5_144031,4,0,8,0,3,0,0,0
OG5_135249,258,4,44,0,24,0,24,2
OG5_129268,1,0,1,0,0,0,0,0
OG5_129269,0,0,0,0,0,0,1,0
OG5_169187,17,3,17,0,13,0,0,2
OG5_129260,135,2,13,0,21,76,4,0
OG5_129261,2,0,0,0,0,0,0,0
OG5_129266,92,10,138,2,137,2,10,5
OG5_129267,0,0,2,0,0,0,0,0
OG5_129265,0,0,5,0,1,0,0,0
OG5_140860,1,0,0,0,0,0,0,0
OG5_140866,0,0,4,0,0,0,1,0
OG5_140868,0,1,1,0,7,0,0,0
OG5_153364,5,3,6,0,74,0,4,0
OG5_152364,1,0,1,0,1,0,0,0
OG5_152367,99,1,15,0,1,0,0,1
OG5_155406,15,0,11,0,6,28,0,0
OG5_137795,22,5,30,0,20,3,3,1
OG5_138778,52,0,5,0,3,0,0,1
OG5_138779,207,2,58,0,23,0,0,1
OG5_162847,3,0,0,0,3,0,0,0
OG5_137790,33,1,30,0,81,1,4,1
OG5_138772,122,1,14,0,17,23,29,1
OG5_138771,185,2,38,0,16,0,7,1
OG5_138777,0,0,19,0,11,0,0,0
OG5_150477,41,3,24,1,7,0,0,0
OG5_150476,4,1,6,0,1,8,0,0
OG5_150475,52,1,12,0,7,0,0,0
OG5_150474,43,0,16,0,8,0,0,0
OG5_150471,55,3,33,0,6,0,0,0
OG5_171859,59,0,26,0,16,0,0,0
OG5_165097,10,0,10,0,4,0,0,0
OG5_165096,89,4,38,0,18,0,0,0
OG5_131563,0,1,2,0,0,1,0,0
OG5_131564,33,0,9,0,4,2,2,0
OG5_131566,496,15,131,0,97,0,11,1
OG5_137539,7,0,1,0,0,0,10,0
OG5_137538,0,0,6,0,3,0,1,0
OG5_152182,18,2,14,0,5,0,15,1
OG5_137248,0,1,0,0,0,0,0,0
OG5_130211,19,0,8,0,2,9,0,0
OG5_130210,226,14,112,1,53,55,14,3
OG5_137533,35,0,9,1,18,0,3,0
OG5_130212,0,0,0,0,1,0,0,0
OG5_130215,226,5,78,0,42,2,9,1
OG5_130214,117,0,25,0,12,0,6,2
OG5_137241,11,1,12,0,3,1,1,0
OG5_130216,0,3,18,0,19,0,0,3
OG5_132498,0,2,1,0,0,0,0,1
OG5_129472,238,6,80,1,75,5,1,2
OG5_133485,0,7,8,0,2,0,0,0
OG5_129470,81,1,7,0,15,23,0,1
OG5_143366,1,0,2,0,2,0,1,0
OG5_173186,0,1,0,0,2,15,0,0
OG5_141808,1,0,5,0,3,0,0,0
OG5_141078,0,0,1,0,0,0,1,0
OG5_141800,27,2,16,0,15,15,0,4
OG5_156535,47,3,45,0,13,0,1,1
OG5_156536,16,2,16,0,4,0,0,0
OG5_141804,0,0,2,0,2,0,0,1
OG5_146853,1,2,5,1,10,0,1,0
OG5_156532,0,0,0,0,0,0,1,0
OG5_172585,7,1,0,0,0,0,1,0
OG5_172581,3,1,2,0,0,0,11,0
OG5_175193,20,0,14,0,2,0,1,0
OG5_156204,4,1,6,0,5,10,2,1
OG5_128577,0,0,0,0,0,0,0,1
OG5_143774,0,0,1,0,0,0,0,0
OG5_136119,33,1,20,0,24,9,1,0
OG5_164871,46,2,33,0,24,0,0,0
OG5_164874,172,4,53,0,27,2,0,1
OG5_136111,0,1,0,0,0,0,0,0
OG5_164876,34,0,15,0,7,0,0,0
OG5_178453,3,1,12,0,2,0,0,0
OG5_176076,9,0,2,0,2,3,0,0
OG5_133544,0,0,2,0,1,0,0,0
OG5_133546,1,0,1,0,0,0,0,0
OG5_133547,18,9,49,0,6,0,1,0
OG5_133540,6,1,21,0,31,0,4,0
OG5_133541,42,2,23,0,19,1,0,0
OG5_133090,23,1,27,0,22,8,4,2
OG5_133549,19,1,13,0,6,11,3,0
OG5_127277,13,3,12,0,9,0,3,0
OG5_127275,462,11,126,1,132,83,22,5
OG5_127274,6,0,8,0,3,89,1,1
OG5_127273,0,0,0,0,1,0,0,0
OG5_127272,172,24,79,1,27,90,0,4
OG5_127270,1,1,15,0,16,0,1,1
OG5_127278,0,0,0,0,1,0,0,0
OG5_164915,0,1,5,0,4,0,0,0
OG5_164913,4,0,3,0,8,2,4,0
OG5_164910,30,0,2,0,1,0,0,0
OG5_164918,98,0,26,0,5,0,0,0
OG5_133328,83,3,90,0,37,9,12,2
OG5_133329,128,11,104,0,134,23,8,2
OG5_133899,0,0,2,0,0,0,0,0
OG5_133320,292,19,89,1,62,1,17,1
OG5_133321,296,5,36,0,21,15,24,1
OG5_133322,0,0,0,0,24,0,0,0
OG5_133323,123,2,36,0,16,62,1,0
OG5_133324,51,6,51,0,109,3,0,2
OG5_133325,489,5,73,0,45,10,0,1
OG5_133326,398,6,86,0,46,56,2,1
OG5_133327,214,6,60,0,52,0,2,1
OG5_142571,1,0,0,0,0,1,0,0
OG5_142570,0,0,1,0,0,0,0,0
OG5_142575,20,1,19,0,3,0,0,1
OG5_142576,1,0,2,0,0,0,0,0
OG5_159690,18,0,9,0,0,0,0,0
OG5_135491,0,0,1,0,0,1,0,0
OG5_145033,5,0,7,0,5,0,0,0
OG5_145032,0,0,1,0,1,0,0,0
OG5_140515,170,6,81,0,58,0,1,1
OG5_140514,52,1,56,1,39,5,1,1
OG5_145037,122,3,40,2,19,0,1,0
OG5_145036,106,4,33,1,12,0,0,1
OG5_140518,0,0,0,0,26,0,0,0
OG5_150275,0,0,1,0,0,0,3,0
OG5_150274,0,2,0,0,2,0,0,0
OG5_150277,0,1,0,0,0,0,0,0
OG5_144202,90,19,54,0,55,0,1,1
OG5_144205,116,0,21,0,20,15,0,0
OG5_144204,85,4,35,3,25,7,1,2
OG5_149631,91,5,63,0,33,1,0,2
OG5_149630,57,4,34,0,27,0,0,0
OG5_155182,77,2,27,0,19,1,2,1
OG5_149639,91,3,35,0,15,0,1,1
OG5_149638,114,3,85,0,71,27,2,2
OG5_128720,30,6,42,0,34,0,5,2
OG5_132949,0,0,0,0,0,0,1,0
OG5_132948,0,0,27,0,6,0,0,0
OG5_128724,15,0,7,0,6,0,1,0
OG5_128725,516,12,158,0,104,0,27,1
OG5_128726,345,3,63,0,27,49,2,0
OG5_128727,0,0,1,0,1,0,1,1
OG5_132943,0,2,0,0,0,0,0,0
OG5_128729,167,8,118,1,101,36,12,5
OG5_169922,8,0,14,0,7,0,1,0
OG5_132947,21,3,8,0,15,0,0,2
OG5_132946,59,5,41,0,30,0,0,2
OG5_132945,160,6,95,0,67,4,10,0
OG5_132944,88,3,34,0,36,0,1,2
OG5_129451,85,7,41,2,34,6,5,3
OG5_129982,29,1,13,0,4,0,5,0
OG5_129981,75,2,33,2,16,0,1,0
OG5_129980,415,5,85,2,36,76,30,1
OG5_129987,0,0,0,0,1,0,0,0
OG5_129986,0,0,1,0,0,1,1,0
OG5_129985,403,9,106,0,50,85,17,5
OG5_129456,51,9,61,0,66,24,13,2
OG5_129459,40,15,114,1,39,0,16,2
OG5_129458,0,0,1,0,0,0,0,0
OG5_129988,242,17,131,1,39,43,9,3
OG5_150111,12,6,14,0,10,0,0,0
OG5_150112,28,2,30,1,15,12,0,0
OG5_161370,32,1,2,0,1,0,17,0
OG5_127208,192,2,34,0,10,67,1,0
OG5_149494,7,11,27,0,18,0,9,0
OG5_158462,0,0,4,0,3,1,0,2
OG5_127757,0,0,0,0,0,4,0,0
OG5_131029,0,0,11,1,10,0,0,1
OG5_131028,181,5,55,0,31,3,1,0
OG5_155987,3,0,0,0,1,0,0,0
OG5_131024,1,0,3,0,0,0,0,0
OG5_131027,0,0,0,0,0,0,1,0
OG5_131026,13,3,21,0,10,0,0,0
OG5_131021,18,12,27,0,50,0,4,3
OG5_131020,0,0,5,0,4,0,1,0
OG5_131023,55,2,3,0,5,22,0,0
OG5_139231,93,3,41,0,22,9,5,0
OG5_128854,0,0,7,0,2,0,0,0
OG5_128587,0,0,0,0,0,0,1,0
OG5_128852,11,1,18,0,7,0,1,1
OG5_151230,98,17,20,0,3,0,2,0
OG5_128850,420,11,111,3,76,67,3,4
OG5_128583,317,15,136,2,127,18,13,2
OG5_132053,341,7,65,0,41,0,17,0
OG5_132052,0,1,0,0,0,0,0,0
OG5_128588,0,0,0,0,0,1,0,0
OG5_128589,103,5,89,1,42,25,4,1
OG5_128858,1,16,74,0,4,0,7,3
OG5_128859,0,0,1,0,0,1,1,0
OG5_129675,0,2,3,0,0,0,1,0
OG5_138540,175,4,55,1,31,0,1,0
OG5_138543,195,10,64,0,44,0,10,2
OG5_138542,66,0,30,0,15,1,0,0
OG5_129671,0,0,0,0,1,0,0,0
OG5_129670,9,3,10,0,8,0,1,0
OG5_138547,128,3,34,0,27,9,0,1
OG5_129672,0,0,2,0,1,0,0,0
OG5_138549,57,5,43,0,27,10,2,1
OG5_130753,11,1,6,0,9,0,1,0
OG5_129679,0,0,1,0,0,0,0,0
OG5_138019,0,0,1,0,0,0,0,0
OG5_138018,0,0,0,0,0,0,1,0
OG5_129657,0,0,1,0,0,0,0,0
OG5_163210,45,0,32,0,16,0,1,0
OG5_163213,51,1,20,0,8,0,0,0
OG5_138560,3,1,2,0,2,30,0,0
OG5_171114,37,1,9,0,9,5,2,0
OG5_131791,347,7,74,0,35,49,1,3
OG5_131790,464,8,103,0,81,16,1,3
OG5_171119,3,0,0,0,1,0,0,0
OG5_171118,94,1,10,0,4,0,0,0
OG5_131799,2,0,0,0,0,0,0,0
OG5_129652,5,6,22,0,12,0,6,1
OG5_142911,0,0,1,0,0,0,0,0
OG5_181514,99,10,39,0,30,1,3,7
OG5_132532,0,0,0,0,1,0,2,0
OG5_139498,23,11,16,0,0,0,16,0
OG5_139499,0,0,0,0,1,0,0,0
OG5_139497,1,0,3,0,6,0,4,0
OG5_139493,4,0,1,0,0,0,0,0
OG5_130772,0,1,4,0,11,0,1,0
OG5_129189,0,0,0,0,2,0,0,0
OG5_129188,0,1,7,0,2,0,0,0
OG5_130776,0,0,0,0,2,0,0,0
OG5_130777,0,0,2,0,0,0,0,1
OG5_130774,0,0,1,0,0,0,0,0
OG5_129183,4,0,5,0,1,0,0,0
OG5_129182,129,9,100,3,44,0,10,1
OG5_129181,0,1,1,0,0,0,0,0
OG5_129180,3,3,14,0,3,1,1,0
OG5_129187,109,5,39,0,27,8,0,2
OG5_129186,0,1,7,0,8,1,0,1
OG5_129185,0,0,1,0,0,0,0,0
OG5_132537,79,2,25,1,112,14,8,2
OG5_132827,0,0,1,0,0,0,0,0
OG5_134451,0,0,0,0,0,0,1,0
OG5_134456,0,0,9,2,4,0,3,0
OG5_168779,54,0,4,0,1,2,0,0
OG5_168778,0,0,6,0,1,53,0,1
OG5_134459,0,2,5,0,4,0,1,0
OG5_168774,9,0,3,0,0,0,0,0
OG5_132286,0,0,0,0,1,0,0,0
OG5_127912,0,0,0,0,0,15,0,0
OG5_127913,512,14,142,1,113,0,20,8
OG5_160560,7,0,3,0,1,0,0,0
OG5_127911,0,0,1,0,1,0,0,0
OG5_127915,166,17,158,2,188,0,33,9
OG5_127918,0,0,2,0,0,0,0,0
OG5_127919,0,1,1,0,0,0,0,0
OG5_138841,0,0,1,0,0,0,0,0
OG5_130516,99,1,32,0,21,44,0,2
OG5_170536,8,3,3,0,4,0,2,0
OG5_177042,17,1,3,0,0,0,0,0
OG5_138842,11,2,28,0,11,0,0,0
OG5_175720,179,4,34,0,25,24,0,1
OG5_135929,166,5,49,0,26,0,1,0
OG5_139820,0,0,1,0,0,0,0,0
OG5_147301,0,0,1,0,0,0,0,0
OG5_147300,0,0,4,0,1,0,10,1
OG5_147303,96,7,3,0,1,0,7,1
OG5_147302,88,0,2,0,0,0,12,0
OG5_147305,34,1,0,0,0,0,3,0
OG5_147304,11,4,37,0,8,1,13,0
OG5_147307,0,0,0,0,1,0,0,0
OG5_127934,516,28,162,0,106,0,32,9
OG5_133156,260,6,63,0,36,5,12,3
OG5_133155,0,0,0,0,0,0,1,0
OG5_152649,4,1,3,0,2,1,0,1
OG5_133153,0,3,22,0,55,0,4,1
OG5_133152,258,7,62,0,47,21,8,0
OG5_133151,0,0,0,0,0,0,1,0
OG5_152641,10,3,12,0,4,0,1,1
OG5_155615,0,1,4,0,2,0,0,0
OG5_133159,126,5,54,1,10,27,0,0
OG5_127931,102,3,84,0,52,8,0,0
OG5_142364,0,0,1,0,1,2,0,0
OG5_147245,6,1,6,0,0,0,1,0
OG5_142366,4,0,1,0,1,5,0,0
OG5_147247,0,1,1,0,0,0,2,0
OG5_147242,4,2,0,0,0,0,0,0
OG5_147249,11,1,4,0,9,0,9,1
OG5_169423,4,0,1,0,1,0,0,0
OG5_175700,47,1,22,0,13,2,0,0
OG5_136329,23,2,9,0,14,1,12,2
OG5_136328,1,9,26,0,73,0,7,1
OG5_136323,0,0,1,0,2,0,0,0
OG5_136321,1,1,2,0,3,0,0,0
OG5_136326,0,0,0,0,0,0,1,0
OG5_136324,55,3,25,0,59,0,4,1
OG5_130533,0,0,0,0,2,0,0,0
OG5_172392,88,2,36,0,4,0,4,1
OG5_172393,94,0,2,0,1,0,2,0
OG5_172390,5,0,1,0,0,0,4,0
OG5_172391,98,2,6,0,2,0,7,0
OG5_172394,96,0,1,0,0,0,0,0
OG5_130535,0,0,0,0,0,0,1,0
OG5_131804,81,1,46,0,17,0,4,0
OG5_131803,0,0,0,0,1,0,0,0
OG5_179910,6,1,9,0,1,0,0,0
OG5_126669,334,9,124,4,75,47,3,1
OG5_126668,511,13,172,0,113,93,20,2
OG5_126667,42,0,20,0,58,0,2,0
OG5_126666,0,4,3,0,2,0,0,0
OG5_126665,507,7,141,0,145,48,9,4
OG5_126664,261,8,74,3,68,45,0,3
OG5_126663,1,0,7,0,2,0,0,0
OG5_126662,463,26,138,1,166,69,16,7
OG5_126661,276,19,178,3,180,27,22,8
OG5_179268,2,1,9,0,7,0,0,0
OG5_159157,3,0,1,0,2,0,0,0
OG5_132206,0,2,14,0,16,0,2,1
OG5_132208,75,2,52,0,109,1,0,0
OG5_143095,6,2,3,0,2,0,0,0
OG5_145084,85,0,16,0,5,1,0,0
OG5_143097,0,1,3,0,7,0,1,0
OG5_143091,7,0,9,0,5,0,3,0
OG5_143090,0,0,1,0,1,0,0,0
OG5_140219,44,0,28,0,42,2,0,2
OG5_140214,85,0,8,1,12,33,2,0
OG5_140215,43,9,33,2,24,1,5,0
OG5_143099,0,2,5,0,7,0,2,0
OG5_140210,4,0,6,0,3,87,0,0
OG5_145087,126,2,3,0,2,0,11,0
OG5_184797,14,6,12,0,0,0,2,0
OG5_145080,93,3,28,0,22,23,0,1
OG5_137296,1,0,0,0,0,6,0,0
OG5_135402,107,5,34,0,9,0,23,0
OG5_137291,2,1,19,0,83,0,20,0
OG5_163799,0,0,10,0,6,0,0,0
OG5_134038,2,0,0,0,0,0,0,0
OG5_130240,0,0,2,0,1,0,1,0
OG5_163795,0,0,0,0,1,3,0,0
OG5_159159,35,1,24,0,15,2,0,0
OG5_128449,135,5,50,0,13,0,5,0
OG5_128448,0,1,0,1,0,0,0,0
OG5_146682,46,3,13,0,5,32,0,2
OG5_128119,12,5,43,0,17,0,4,2
OG5_128118,72,21,96,0,144,1,9,4
OG5_128441,353,11,114,4,84,30,5,1
OG5_128116,176,5,79,2,42,0,4,2
OG5_128115,1,1,13,0,12,0,3,2
OG5_128114,183,8,72,0,93,1,1,3
OG5_128445,51,28,132,0,149,5,18,2
OG5_128112,487,9,109,0,71,91,10,1
OG5_128111,0,0,2,0,0,14,0,0
OG5_128110,174,7,79,0,123,66,2,4
OG5_127138,0,0,1,0,0,26,0,0
OG5_130248,59,3,33,0,21,9,18,2
OG5_127134,0,0,1,0,0,0,0,0
OG5_127135,30,5,41,0,15,2,12,1
OG5_127136,0,14,50,0,56,1,10,2
OG5_127137,0,1,8,0,5,0,1,0
OG5_127130,0,0,0,0,0,0,1,0
OG5_127132,1,4,10,0,13,39,0,1
OG5_127133,509,19,178,0,117,0,24,6
OG5_129860,0,11,34,0,54,1,3,1
OG5_129861,68,14,64,3,97,3,3,3
OG5_135009,110,5,34,1,20,11,5,4
OG5_135008,0,1,2,0,1,0,0,1
OG5_129865,0,0,0,0,0,0,1,0
OG5_164076,2,0,0,0,5,0,0,0
OG5_164077,8,2,6,0,8,0,0,0
OG5_129868,0,0,1,0,0,0,0,0
OG5_159471,8,0,5,0,6,0,0,0
OG5_159475,73,1,60,1,32,7,0,1
OG5_149798,68,1,47,0,19,3,1,0
OG5_149934,2,0,1,0,1,0,0,0
OG5_143849,0,0,5,1,10,0,0,1
OG5_128362,0,0,1,0,0,0,0,0
OG5_137423,0,0,0,0,0,0,1,0
OG5_149793,39,2,44,1,19,0,0,0
OG5_149795,27,0,3,0,4,0,0,1
OG5_149797,19,3,9,0,6,0,0,1
OG5_139558,0,0,1,0,0,0,3,0
OG5_139555,0,0,0,0,0,0,1,0
OG5_139557,33,0,2,0,0,0,4,0
OG5_144826,108,5,46,0,5,0,32,1
OG5_139550,74,1,25,0,6,0,2,0
OG5_139553,0,0,3,0,1,0,2,0
OG5_143333,0,1,2,0,0,0,0,0
OG5_129249,2,1,16,1,16,0,2,1
OG5_129244,124,3,37,0,23,3,3,0
OG5_129245,182,11,47,1,24,0,5,2
OG5_129240,197,6,80,3,84,15,6,3
OG5_129242,0,0,7,0,1,0,2,0
OG5_147325,0,0,1,0,0,0,0,0
OG5_126986,0,0,5,0,0,94,0,0
OG5_126984,113,3,47,0,28,6,1,1
OG5_126985,479,14,180,2,128,4,39,4
OG5_126982,456,19,143,1,112,77,21,8
OG5_126983,0,0,5,0,1,90,0,1
OG5_126980,461,26,103,3,162,29,5,5
OG5_153347,40,4,15,0,9,0,17,0
OG5_158705,65,0,12,0,10,8,0,0
OG5_126988,0,0,4,0,0,90,0,0
OG5_126989,100,13,111,2,78,7,6,1
OG5_130189,79,1,8,0,8,24,1,1
OG5_152343,35,2,36,0,17,0,0,0
OG5_130181,0,0,2,0,0,0,1,0
OG5_130180,0,0,2,0,0,0,0,0
OG5_130184,332,9,78,1,45,0,19,4
OG5_130187,24,5,29,0,31,2,2,2
OG5_177050,0,1,5,0,0,0,0,0
OG5_162826,103,0,34,0,16,1,0,0
OG5_138759,8,2,25,0,2,0,11,2
OG5_162823,4,1,1,0,1,0,0,1
OG5_138757,0,0,1,0,0,0,1,0
OG5_169308,2,0,1,0,2,0,0,1
OG5_138752,2,0,1,1,2,0,12,0
OG5_138753,9,3,14,1,3,0,10,1
OG5_150491,58,3,25,0,12,0,0,1
OG5_150490,0,0,0,0,0,6,0,1
OG5_173614,41,0,3,0,3,6,0,1
OG5_150494,10,0,10,0,6,0,1,0
OG5_150498,111,9,74,2,106,1,7,1
OG5_131583,130,5,53,1,21,0,2,6
OG5_131580,0,0,0,0,0,0,1,0
OG5_131589,0,0,1,0,0,0,0,0
OG5_130232,1,0,0,0,0,0,0,0
OG5_130231,322,3,76,0,36,76,22,1
OG5_137510,0,0,2,0,0,0,0,0
OG5_170707,5,0,5,0,4,4,8,0
OG5_137515,75,3,31,0,16,19,0,1
OG5_130239,0,0,1,0,0,0,0,0
OG5_134032,0,1,2,0,0,0,1,0
OG5_178557,63,2,46,0,13,0,3,0
OG5_178558,48,0,34,2,11,0,0,0
OG5_143300,143,1,16,0,13,0,0,0
OG5_156081,0,0,0,0,1,0,1,0
OG5_132095,106,11,65,0,46,1,5,4
OG5_127096,0,1,11,0,7,94,0,1
OG5_146302,0,0,1,0,0,0,0,0
OG5_156555,24,2,16,0,13,1,2,0
OG5_156553,0,0,1,0,0,0,0,0
OG5_156550,14,0,15,0,9,0,0,0
OG5_146305,1,3,4,0,10,0,0,0
OG5_132091,233,5,51,0,10,68,2,1
OG5_149464,0,0,1,0,1,0,0,0
OG5_156559,19,3,8,0,6,0,3,0
OG5_132093,0,3,2,0,2,4,1,0
OG5_172567,0,0,0,0,0,2,1,0
OG5_150320,0,0,0,0,0,0,1,0
OG5_136176,0,0,0,0,1,0,1,0
OG5_131091,0,1,0,0,0,0,0,0
OG5_164898,4,0,1,0,4,0,0,0
OG5_164899,34,1,15,0,2,12,0,1
OG5_156431,40,0,5,0,1,1,0,0
OG5_156430,0,0,1,0,0,0,0,0
OG5_176014,0,0,1,0,0,5,0,0
OG5_129355,5,0,3,0,1,0,0,1
OG5_133528,125,2,12,0,25,10,19,4
OG5_133529,22,0,6,0,3,2,2,1
OG5_144652,63,1,40,1,149,3,2,1
OG5_144653,4,20,87,0,50,0,12,4
OG5_133524,453,7,80,0,42,0,0,2
OG5_133523,309,6,78,0,45,0,6,3
OG5_133520,31,1,25,0,15,2,0,0
OG5_133521,238,6,79,2,63,0,1,1
OG5_129350,149,12,107,2,47,26,14,1
OG5_175935,21,0,2,0,5,0,0,0
OG5_135392,3,0,2,0,5,0,0,0
OG5_159288,0,3,25,0,16,0,2,0
OG5_138502,4,0,1,0,1,0,0,0
OG5_128946,34,4,33,0,13,0,1,0
OG5_142552,1,0,2,0,4,0,0,0
OG5_142551,124,1,27,0,11,0,16,0
OG5_128947,0,6,18,0,23,0,0,0
OG5_142557,97,1,23,0,12,24,0,0
OG5_142554,58,1,35,0,6,0,0,0
OG5_140083,0,0,1,0,0,0,0,0
OG5_145013,1,3,13,0,51,0,4,0
OG5_140530,18,0,0,0,1,0,0,0
OG5_145017,0,0,0,0,0,0,1,0
OG5_140535,134,0,33,0,24,12,0,0
OG5_145014,1,0,1,0,10,0,2,0
OG5_140025,1,6,7,0,8,0,0,0
OG5_140024,1,0,3,1,1,0,0,0
OG5_144229,0,1,12,0,6,0,2,0
OG5_144228,0,0,4,0,2,0,0,0
OG5_140021,0,0,4,0,4,0,0,0
OG5_156110,77,5,27,0,21,4,0,1
OG5_150259,8,2,11,1,5,0,6,0
OG5_150257,1,2,3,0,2,0,1,2
OG5_147253,34,0,3,0,3,0,0,0
OG5_144226,3,0,5,0,3,0,0,0
OG5_137979,0,0,1,0,0,0,0,0
OG5_155166,5,0,19,0,2,0,0,0
OG5_128948,192,8,69,0,138,50,8,4
OG5_155169,71,1,25,0,17,1,1,0
OG5_171546,65,2,35,2,16,0,1,1
OG5_171547,75,3,5,0,3,0,10,0
OG5_138988,0,0,1,0,0,0,0,0
OG5_132929,0,0,1,0,0,0,0,0
OG5_132699,0,0,1,0,0,0,0,0
OG5_132698,87,4,42,0,11,11,1,1
OG5_132925,99,1,33,0,24,51,8,1
OG5_132924,46,8,41,0,36,3,12,2
OG5_132926,354,7,71,0,53,35,2,1
OG5_132921,192,10,81,1,108,54,4,9
OG5_132920,253,3,24,1,8,67,19,0
OG5_132690,0,0,0,0,2,0,0,0
OG5_164794,130,7,51,0,77,0,4,6
OG5_164796,84,4,59,3,32,0,0,0
OG5_159867,25,8,50,0,8,0,1,1
OG5_164790,25,0,0,0,1,0,0,0
OG5_128878,1,0,0,0,0,0,1,0
OG5_131006,0,1,4,0,5,0,0,0
OG5_131005,5,9,11,4,29,1,0,0
OG5_131003,2,9,30,1,10,0,1,0
OG5_131002,0,0,1,0,0,0,0,0
OG5_131001,13,3,27,0,16,5,1,0
OG5_128871,110,15,65,0,70,0,11,3
OG5_128872,26,6,54,0,100,3,3,5
OG5_128873,0,5,41,0,16,1,5,0
OG5_128875,351,15,123,0,72,61,3,4
OG5_128876,20,13,23,0,9,1,1,0
OG5_128877,0,1,4,0,0,0,0,0
OG5_132072,18,2,6,0,11,2,0,0
OG5_132071,0,0,6,0,4,0,1,1
OG5_132070,214,9,88,2,109,10,2,3
OG5_132077,4,1,20,0,4,0,0,0
OG5_132079,1,2,13,0,21,0,5,0
OG5_130679,0,1,0,0,0,0,0,0
OG5_171139,3,0,1,0,0,0,0,0
OG5_171137,43,0,16,1,3,0,2,0
OG5_157704,0,0,0,0,0,0,1,0
OG5_142979,0,0,2,0,1,0,1,0
OG5_130672,0,0,0,0,1,0,0,0
OG5_127677,25,0,6,0,3,0,0,0
OG5_129471,0,0,1,0,5,0,0,0
OG5_142976,83,3,24,0,7,0,0,0
OG5_129476,5,3,19,0,16,0,1,0
OG5_137950,0,2,21,0,1,0,1,0
OG5_128309,2,4,21,0,6,0,0,0
OG5_146094,0,0,3,0,12,2,0,1
OG5_128303,0,0,0,0,0,0,2,0
OG5_128301,0,1,9,0,17,0,0,0
OG5_153288,35,1,3,0,0,0,12,0
OG5_128304,463,6,91,0,57,80,9,0
OG5_128305,480,25,153,0,97,1,18,4
OG5_160409,11,0,1,0,1,0,0,0
OG5_160403,10,0,3,0,4,0,1,0
OG5_130755,0,0,6,0,0,0,2,0
OG5_130756,0,1,2,0,1,0,0,0
OG5_138568,186,3,74,1,19,48,18,1
OG5_130752,0,0,3,0,2,0,0,0
OG5_129658,174,9,102,0,113,38,9,2
OG5_163211,0,0,0,0,1,0,0,0
OG5_138562,277,4,71,0,25,19,0,0
OG5_129655,32,1,3,0,2,1,0,0
OG5_129654,328,24,107,4,73,5,6,4
OG5_130758,421,4,72,0,50,3,0,1
OG5_163214,54,0,20,0,20,0,0,0
OG5_138565,19,0,10,0,5,0,1,0
OG5_138564,0,0,2,0,0,0,0,0
OG5_129947,0,0,0,0,0,0,1,0
OG5_163814,0,0,3,0,0,0,0,0
OG5_165118,116,3,47,0,30,0,0,0
OG5_165119,63,2,38,0,13,1,0,0
OG5_129946,0,1,6,0,0,0,0,1
OG5_130947,0,0,0,0,0,0,1,0
OG5_165113,6,1,15,0,1,0,0,0
OG5_134434,77,7,37,0,12,4,0,1
OG5_168793,54,0,4,0,5,5,0,0
OG5_129944,5,0,1,0,7,0,0,0
OG5_134430,57,3,59,0,65,0,1,0
OG5_171054,13,0,9,0,3,0,0,0
OG5_130538,19,1,30,2,60,1,4,1
OG5_160546,43,1,20,0,8,0,0,0
OG5_127937,0,1,1,0,1,0,0,0
OG5_127930,0,1,3,0,2,0,2,0
OG5_135328,54,5,59,0,69,29,7,1
OG5_160543,18,0,10,0,5,16,0,0
OG5_130530,89,4,46,0,26,2,0,0
OG5_130531,1,0,3,0,2,0,0,0
OG5_130532,5,0,8,0,2,0,1,0
OG5_130942,112,4,11,0,12,0,9,1
OG5_127939,0,3,27,0,23,0,1,1
OG5_130537,0,0,0,0,1,0,1,0
OG5_138698,0,1,4,0,0,0,0,0
OG5_137796,0,1,1,0,0,0,0,0
OG5_138695,7,0,5,0,17,0,0,0
OG5_138697,1,1,1,0,1,0,0,0
OG5_138693,1,0,2,0,1,6,0,0
OG5_153283,57,0,12,0,0,0,17,1
OG5_176242,6,0,3,0,1,0,0,0
OG5_130051,0,1,22,0,4,0,0,0
OG5_144823,94,7,17,0,5,25,12,0
OG5_131509,12,0,0,0,8,0,4,1
OG5_144825,0,0,1,0,4,0,0,0
OG5_129949,0,0,0,0,0,0,0,1
OG5_144827,1,0,2,0,16,0,0,0
OG5_176021,5,1,1,0,4,0,0,0
OG5_129948,0,0,1,0,0,0,0,0
OG5_152085,2,0,1,0,0,0,0,0
OG5_137004,5,1,2,0,3,0,0,0
