,ba,ee,sr,op,am,za,pl,ex
OG5_144125,0,0,1,0,0,0,0,0
OG5_144555,0,28,43,11,48,0,4,4
OG5_142805,10,10,13,21,68,0,0,1
OG5_132475,741,1,6,0,2,3,3,0
OG5_132474,958,0,2,2,0,0,2,0
OG5_132473,530,0,2,0,4,0,0,1
OG5_132472,244,47,106,3,8,49,30,5
OG5_138487,0,0,6,17,1,0,0,0
OG5_132470,0,1,59,1,57,0,2,1
OG5_149876,0,7,54,0,8,0,31,2
OG5_138768,0,0,11,0,0,0,38,0
OG5_133154,0,66,450,2,333,0,69,20
OG5_148160,0,0,4,0,5,0,3,14
OG5_148163,0,0,1,0,0,0,20,0
OG5_140312,0,14,58,1,0,0,57,2
OG5_165580,1,17,114,3,38,1,1,9
OG5_140316,0,5,29,13,5,0,3,1
OG5_140315,0,0,3,20,2,0,1,0
OG5_149694,19,0,0,5,0,3,0,0
OG5_149691,20,43,327,4,153,0,20,7
OG5_149690,3,12,31,3,7,4,0,31
OG5_141378,0,21,66,37,41,0,4,3
OG5_141379,39,17,268,24,156,0,4,1
OG5_141376,91,1,7,5,1,30,2,0
OG5_146414,0,4,132,8,25,0,67,3
OG5_141375,0,2,31,2,10,0,3,13
OG5_141372,0,1,8,13,3,0,2,0
OG5_149698,0,90,256,16,2052,5,78,27
OG5_141371,38,0,0,12,0,0,0,0
OG5_128786,1,23,161,84,61,0,44,9
OG5_128787,0,41,230,60,81,0,56,26
OG5_128784,176,47,346,76,183,4,56,23
OG5_128785,40,56,519,83,299,0,50,31
OG5_128783,0,47,311,79,197,0,58,27
OG5_128780,189,42,582,57,131,3,116,13
OG5_128781,0,49,250,78,270,0,68,13
OG5_128788,0,46,311,67,222,0,58,27
OG5_128789,0,34,118,113,201,0,62,20
OG5_164649,0,57,108,0,12,0,4,1
OG5_164648,68,1,15,0,0,0,3,2
OG5_151265,0,1,12,0,2,0,4,18
OG5_151266,2,69,76,2,46,0,34,3
OG5_151268,0,19,201,3,68,0,11,18
OG5_128960,0,54,445,41,188,0,66,33
OG5_142730,0,11,36,2,7,0,7,13
OG5_141142,78,39,135,0,7,35,42,3
OG5_159716,13,0,4,0,0,0,67,0
OG5_159718,45,329,647,175,463,0,80,14
OG5_128258,63,36,275,76,160,0,63,16
OG5_128259,4,38,208,79,159,10,65,27
OG5_128528,0,68,501,57,249,0,152,24
OG5_128529,0,36,112,63,168,3,43,26
OG5_128616,80,104,423,94,257,0,123,31
OG5_141194,2,0,5,11,4,0,0,0
OG5_128522,359,10,77,91,100,16,17,33
OG5_128251,0,48,318,78,204,0,64,26
OG5_128252,48,45,214,88,187,43,31,32
OG5_128253,0,46,337,78,223,0,66,37
OG5_128254,0,88,841,93,364,0,80,67
OG5_128527,0,32,193,79,112,1,57,25
OG5_128256,0,71,504,86,228,0,62,30
OG5_128257,0,257,2239,152,1181,0,224,113
OG5_139297,35,38,156,14,177,17,6,11
OG5_147247,0,30,92,0,3,0,39,0
OG5_139292,299,0,4,0,1,0,1,0
OG5_139291,7,66,216,0,1,0,89,0
OG5_160333,0,0,13,0,2,0,34,0
OG5_142739,0,11,103,5,49,0,5,13
OG5_142738,0,0,21,0,0,0,0,0
OG5_129789,213,45,179,38,44,16,32,13
OG5_129788,0,41,303,61,186,0,72,3
OG5_129785,83,52,171,47,124,1,31,28
OG5_129784,200,33,134,34,78,0,40,20
OG5_129787,464,34,213,11,108,0,49,10
OG5_129786,0,42,216,80,182,0,19,13
OG5_129781,0,53,133,74,144,0,45,7
OG5_129780,59,7,20,89,15,34,0,5
OG5_129782,0,45,97,54,144,0,56,6
OG5_135436,0,9,6,43,20,0,2,1
OG5_135125,0,14,80,36,70,0,65,4
OG5_135126,1,5,30,11,31,0,8,1
OG5_135127,0,10,33,36,20,0,11,2
OG5_135432,1,60,131,30,91,0,25,5
OG5_135121,60,24,126,5,22,1,7,12
OG5_135122,43,13,116,29,154,0,14,9
OG5_135431,0,6,22,32,72,0,22,2
OG5_142180,0,4,3,16,118,0,2,0
OG5_135128,0,1,8,27,13,0,5,0
OG5_135129,215,106,307,21,27,10,76,4
OG5_135438,0,0,6,21,8,0,21,1
OG5_135439,21,17,77,17,32,0,3,2
OG5_139128,1,71,227,10,57,0,51,16
OG5_131734,89,116,3650,39,521,0,186,42
OG5_131737,0,11,33,47,46,0,31,1
OG5_131736,34,15,78,45,22,40,2,2
OG5_131731,0,16,95,55,102,0,1,0
OG5_131733,2,75,168,49,137,0,9,6
OG5_131732,0,46,162,39,168,0,35,13
OG5_139121,0,10,24,11,53,0,14,4
OG5_139122,0,25,242,25,214,0,7,11
OG5_139124,0,4,77,19,23,0,3,5
OG5_131738,0,17,116,38,14,0,11,13
OG5_139126,0,1,7,37,37,0,3,0
OG5_147249,13,0,2,0,0,0,79,1
OG5_129114,29,0,0,6,0,1,0,0
OG5_146543,0,3,19,6,6,0,43,0
OG5_138081,0,71,194,15,547,0,45,10
OG5_146842,0,3,6,14,0,0,1,0
OG5_138082,0,0,10,0,12,0,98,0
OG5_158951,34,0,1,0,0,8,1,0
OG5_138370,0,11,55,29,53,0,1,3
OG5_144118,0,47,210,0,127,0,56,3
OG5_179232,58,0,2,0,1,0,0,0
OG5_149348,0,1,271,0,13,0,91,1
OG5_149347,8,5,216,1,37,0,6,16
OG5_149345,0,0,0,9,1,0,1,0
OG5_149432,0,8,233,3,112,0,4,10
OG5_149343,0,9,68,10,34,0,48,1
OG5_149437,0,9,40,7,17,0,29,4
OG5_149436,2,0,1,6,1,3,0,0
OG5_129129,10,64,264,127,508,0,29,18
OG5_129128,0,28,170,64,130,0,36,35
OG5_129121,0,26,100,78,88,0,44,4
OG5_129120,19,85,409,88,157,0,95,8
OG5_129123,9,3,25,41,52,1,0,1
OG5_129122,156,21,273,61,66,77,8,1
OG5_129125,1,83,948,98,402,1,51,48
OG5_129124,0,26,224,80,230,0,51,11
OG5_129127,325,4,72,67,77,0,9,3
OG5_129126,0,39,197,80,121,0,38,5
OG5_150608,0,0,0,9,0,0,0,2
OG5_142514,188,1,1,0,0,99,1,0
OG5_135887,0,2,10,1,3,8,0,23
OG5_134529,0,25,86,42,249,0,19,1
OG5_134528,106,219,582,9,3,0,115,5
OG5_145186,0,0,7,2,0,0,0,14
OG5_142807,0,17,127,3,157,0,70,0
OG5_134523,84,38,281,28,224,0,33,4
OG5_134522,20,33,216,23,23,0,8,2
OG5_129407,0,0,0,0,0,0,3,0
OG5_134527,0,18,63,36,95,0,15,2
OG5_134526,0,0,0,25,4,0,2,1
OG5_134525,0,9,76,30,28,0,54,0
OG5_134524,0,1,43,31,54,0,3,1
OG5_155541,110,7,150,0,12,3,34,1
OG5_130068,16,18,175,31,124,0,113,3
OG5_130069,0,65,372,58,268,0,20,20
OG5_155544,52,0,0,1,1,0,0,0
OG5_152266,0,32,282,1,11,0,44,0
OG5_152267,0,6,57,3,131,0,54,0
OG5_152268,21,32,56,5,11,0,13,4
OG5_130063,185,57,136,57,107,4,34,3
OG5_130060,0,0,114,44,6,0,0,0
OG5_130061,11,58,341,55,56,18,44,9
OG5_130066,102,26,22,31,6,10,60,0
OG5_130067,267,2,56,13,9,157,2,6
OG5_130064,1910,0,1,0,0,175,2,0
OG5_130065,435,20,99,0,11,105,50,2
OG5_138659,0,0,3,16,6,0,0,0
OG5_132384,1,11,37,34,4,0,14,5
OG5_138655,4,15,42,4,83,6,32,1
OG5_131849,50,41,224,29,28,0,35,4
OG5_130651,89,1,39,35,233,11,48,2
OG5_136968,0,3,43,22,42,0,61,4
OG5_137970,0,46,330,3,121,0,11,28
OG5_136965,0,18,110,36,252,0,11,17
OG5_136964,16,6,116,15,158,41,3,6
OG5_136966,17,27,70,15,37,26,36,0
OG5_136961,0,1,3,16,1,0,60,0
OG5_136960,20,0,0,25,4,0,1,0
OG5_173713,6,0,0,1,0,0,0,0
OG5_136962,115,0,1,12,0,27,1,0
OG5_153048,0,0,1,0,3,0,14,1
OG5_172392,160,9,43,0,3,0,37,0
OG5_172393,250,16,75,0,6,0,44,1
OG5_129664,0,20,24,46,16,0,24,0
OG5_130654,364,14,18,48,166,17,23,5
OG5_137382,127,0,0,1,1,0,16,0
OG5_137383,40,27,105,6,161,0,58,7
OG5_137380,0,5,24,0,0,88,22,0
OG5_137386,68,0,0,1,0,85,0,0
OG5_169909,85,5,12,1,5,0,0,0
OG5_137388,20,0,0,56,0,2,4,0
OG5_169908,2,0,1,2,0,5,0,0
OG5_169907,19,0,2,7,9,0,0,0
OG5_131253,0,28,335,42,224,0,10,9
OG5_129969,0,40,319,48,34,0,23,40
OG5_134554,0,2,15,19,165,0,1,4
OG5_130926,185,26,195,20,171,4,15,8
OG5_143266,2,0,0,7,1,0,0,0
OG5_143267,77,0,2,2,2,0,0,1
OG5_143264,104,3,17,3,6,1,2,1
OG5_131251,0,19,138,56,255,0,3,20
OG5_143262,492,0,2,0,0,0,1,0
OG5_143260,6,22,61,17,58,0,10,14
OG5_143261,0,1,24,0,29,0,2,13
OG5_171186,112,0,0,0,0,0,1,0
OG5_156367,52,49,161,2,9,1,12,2
OG5_143269,0,2,1,0,89,0,0,15
OG5_131706,4,20,156,62,24,0,39,1
OG5_134551,19,17,123,25,63,1,27,8
OG5_155308,67,6,46,3,1,0,6,0
OG5_136555,40,16,8,0,0,0,45,1
OG5_129961,0,26,87,79,7,0,15,0
OG5_143129,50,1,1,0,0,0,33,0
OG5_136381,412,23,101,11,25,0,8,22
OG5_136380,463,3,6,0,1,21,1,0
OG5_143127,0,4,4,0,9,0,9,19
OG5_143126,14,47,115,19,127,0,14,2
OG5_136385,0,58,620,1,76,0,26,35
OG5_143120,0,37,294,2,291,0,38,31
OG5_143123,0,0,2,2,2,0,0,12
OG5_143122,0,1,10,0,17,0,112,1
OG5_144654,0,4,24,0,6,0,11,16
OG5_164864,62,0,0,1,0,3,0,0
OG5_163503,14,0,0,8,0,0,0,0
OG5_156423,35,1,0,1,0,0,1,0
OG5_172446,1,1,1,6,1,0,0,0
OG5_171181,50,0,5,2,3,7,1,0
OG5_127552,335,34,188,46,153,98,31,21
OG5_127553,44,119,625,84,433,57,79,42
OG5_127550,0,52,359,97,258,0,70,33
OG5_127551,0,109,744,103,359,0,90,45
OG5_127556,6,27,242,83,229,0,9,36
OG5_127005,0,93,1014,104,540,64,140,55
OG5_127006,796,68,355,93,216,147,95,25
OG5_127555,59,51,333,78,195,0,69,29
OG5_127008,0,87,1021,100,536,102,120,48
OG5_127558,0,0,9,0,0,0,14,0
OG5_127559,18,65,707,91,94,1,140,71
OG5_170974,23,18,62,0,2,0,9,3
OG5_170975,45,1,3,1,1,6,0,1
OG5_136030,1,20,168,50,11,1,2,2
OG5_155559,98,0,0,0,1,28,1,0
OG5_159018,98,0,2,0,0,2,0,0
OG5_136039,0,4,7,32,4,0,31,0
OG5_159015,29,0,0,0,0,6,1,0
OG5_159012,53,2,28,1,12,1,4,0
OG5_156773,19,0,0,0,0,0,1,0
OG5_159010,23,0,11,2,0,4,0,0
OG5_159011,93,0,8,0,4,0,1,0
OG5_133609,0,76,31,80,1021,0,3,7
OG5_133608,45,8,46,25,68,2,0,3
OG5_166105,31,2,6,4,5,2,0,1
OG5_132049,0,32,156,32,37,0,36,27
OG5_170023,0,0,52,11,2,0,0,0
OG5_172660,150,0,3,0,21,0,1,1
OG5_131195,1,36,89,70,140,0,2,2
OG5_128383,0,23,127,73,57,2,46,27
OG5_128380,0,49,142,79,272,0,65,43
OG5_171184,18,0,0,4,4,1,0,1
OG5_135604,7,29,103,44,180,0,1,7
OG5_135607,0,18,115,33,73,0,10,9
OG5_131964,0,13,24,42,101,0,33,1
OG5_168462,9,0,1,2,3,8,0,0
OG5_138667,11,0,6,14,3,0,1,0
OG5_130301,26,0,12,47,40,0,5,4
OG5_128384,50,61,264,98,217,1,60,10
OG5_144474,6,41,49,9,67,11,23,2
OG5_133468,31,48,195,30,5,0,31,1
OG5_133466,17,19,92,5,37,101,38,3
OG5_144478,0,0,1,0,0,6,0,14
OG5_144479,269,5,132,4,39,26,2,5
OG5_133463,0,5,27,29,2,0,25,4
OG5_133462,0,21,66,26,15,0,83,3
OG5_133460,2,14,157,45,28,0,50,0
OG5_132610,0,30,121,25,11,0,62,3
OG5_142618,0,1,108,0,10,0,2,18
OG5_131331,0,4,17,38,10,0,26,2
OG5_138663,0,21,36,24,28,0,12,1
OG5_182941,0,3,46,0,4,0,0,0
OG5_139475,0,0,37,7,7,0,2,1
OG5_128090,0,53,285,81,222,0,66,26
OG5_131198,0,23,51,46,85,0,4,3
OG5_140107,0,40,217,4,58,0,8,2
OG5_136953,4,1,13,26,2,0,3,0
OG5_140102,7,1,35,2,3,0,2,12
OG5_158637,10,3,11,1,5,0,3,19
OG5_136957,0,1,2,24,0,0,1,0
OG5_128067,434,16,50,57,36,0,19,18
OG5_128066,0,51,404,75,214,0,57,29
OG5_128065,0,45,248,59,202,101,42,27
OG5_128064,0,53,405,78,247,9,64,28
OG5_128063,489,85,307,41,84,96,63,9
OG5_128062,0,46,284,88,148,1,65,32
OG5_132808,0,94,386,72,1752,0,7,38
OG5_128060,0,54,264,81,262,0,64,30
OG5_132806,0,4,44,39,20,0,51,0
OG5_132807,0,0,13,37,6,0,8,1
OG5_162759,18,0,1,5,0,0,1,0
OG5_132802,256,10,32,1,5,4,38,4
OG5_132803,790,7,51,2,26,31,7,0
OG5_128069,0,47,342,85,194,0,61,10
OG5_128068,585,43,246,34,32,29,35,6
OG5_129334,1203,49,379,41,197,59,33,23
OG5_129335,0,17,109,72,18,0,9,1
OG5_129336,0,58,517,132,2767,0,7,63
OG5_129337,0,16,46,66,99,0,55,17
OG5_129330,0,43,296,58,197,0,50,19
OG5_129331,0,34,190,75,75,0,47,11
OG5_129332,0,39,91,61,75,0,20,13
OG5_129333,0,35,176,72,137,0,55,8
OG5_159904,41,5,13,4,2,22,4,0
OG5_159907,18,73,148,2,97,6,35,3
OG5_159900,104,2,4,1,2,4,0,1
OG5_129339,2,65,1420,82,188,0,60,107
OG5_130826,0,31,132,50,122,0,48,6
OG5_150034,0,0,87,9,3,0,1,1
OG5_150032,33,14,831,1,27,0,0,6
OG5_126838,0,90,542,120,266,0,105,59
OG5_126839,549,48,430,116,100,99,57,32
OG5_165903,14,0,3,34,2,0,5,1
OG5_126837,617,72,288,117,105,60,72,26
OG5_126834,0,59,407,104,282,133,79,56
OG5_126835,624,32,301,97,245,102,36,16
OG5_126833,0,134,1042,181,88,0,48,102
OG5_126830,0,131,1356,93,239,0,90,62
OG5_150038,0,5,5,11,98,0,8,1
OG5_131120,5,17,30,57,31,0,34,4
OG5_131121,40,80,556,4,6,8,86,2
OG5_134951,0,18,55,25,16,0,39,1
OG5_131124,1,19,82,57,28,0,8,1
OG5_131126,0,3,2,43,116,0,1,5
OG5_131128,0,54,263,46,211,1,52,21
OG5_131129,0,4,54,40,35,0,3,1
OG5_134958,6,5,48,25,9,0,0,0
OG5_134959,136,25,119,1,24,31,8,2
OG5_139355,1,0,0,9,3,4,0,0
OG5_139354,22,1,5,25,13,0,2,0
OG5_132738,233,0,10,0,0,75,0,0
OG5_132739,224,3,21,2,4,18,12,0
OG5_139351,0,43,276,34,338,0,18,6
OG5_139350,62,14,10,19,0,0,0,0
OG5_132734,521,38,48,4,15,10,39,1
OG5_132735,84,21,142,1,7,62,28,21
OG5_132736,470,0,1,0,1,88,1,0
OG5_132737,461,0,2,0,0,89,1,0
OG5_132730,1050,0,2,0,0,0,2,0
OG5_138404,0,21,159,26,29,0,5,8
OG5_146496,0,0,1,11,19,0,0,0
OG5_138401,5,4,70,30,83,0,25,1
OG5_171020,3,0,1,1,0,0,0,0
OG5_170102,0,1,9,0,7,0,89,0
OG5_138408,1,49,193,20,177,0,44,16
OG5_131665,0,29,40,51,48,0,64,3
OG5_138645,0,0,0,17,0,0,4,0
OG5_146492,0,5,701,0,5,0,21,6
OG5_179268,2,0,3,0,1,0,0,0
OG5_131384,566,0,22,1,22,29,14,0
OG5_131385,475,13,13,3,2,63,11,0
OG5_146627,33,8,42,19,11,1,10,0
OG5_131387,0,22,95,26,48,0,47,12
OG5_146621,309,0,0,1,0,0,1,0
OG5_134837,0,18,11,29,36,0,3,4
OG5_131382,1464,0,5,1,6,190,3,1
OG5_131383,346,10,117,19,47,109,15,12
OG5_128592,0,2,17,53,1,0,2,0
OG5_134836,0,40,177,30,8,0,12,6
OG5_131388,0,1,883,2,13,0,67,1
OG5_131389,198,1,60,15,16,18,6,3
OG5_140450,0,1,2,0,0,0,73,1
OG5_152359,102,1,6,1,1,0,0,0
OG5_180449,0,0,6,0,0,0,0,1
OG5_153414,87,12,61,0,0,0,16,0
OG5_153416,0,40,131,0,1,0,59,0
OG5_170630,4,1,7,0,0,0,69,0
OG5_131669,0,79,297,58,255,0,44,9
OG5_153412,220,5,16,0,6,0,20,0
OG5_153413,0,1,12,3,10,0,33,0
OG5_168507,43,0,0,0,0,0,1,0
OG5_144378,0,21,197,1,31,0,30,14
OG5_164368,39,0,2,0,10,6,121,0
OG5_130650,0,39,287,37,27,0,25,26
OG5_130653,35,45,684,99,255,4,13,22
OG5_130652,0,66,558,38,99,0,42,34
OG5_130655,0,45,205,35,9,0,22,17
OG5_137974,0,10,16,16,68,0,4,9
OG5_130657,0,24,121,54,84,0,25,6
OG5_130656,0,0,68,44,10,0,73,0
OG5_130659,0,18,682,48,62,0,10,7
OG5_130658,66,2,27,37,25,51,1,3
OG5_154999,121,9,97,2,34,1,11,0
OG5_137609,0,17,85,23,1,1,4,1
OG5_137608,0,15,220,21,8,0,10,4
OG5_136554,6,23,85,33,150,0,0,4
OG5_165018,15,1,3,1,6,0,1,3
OG5_136553,0,15,60,14,47,0,4,10
OG5_153674,41,0,4,1,1,0,1,0
OG5_153675,32,0,0,0,0,0,1,0
OG5_153676,27,0,1,0,1,0,1,0
OG5_153677,147,0,0,2,0,28,3,0
OG5_134776,65,27,50,19,22,2,12,2
OG5_134777,387,0,5,1,1,0,35,0
OG5_134775,523,0,6,0,1,5,3,0
OG5_134772,1,32,174,25,94,2,16,9
OG5_166297,21,0,0,1,0,0,0,0
OG5_134770,221,12,110,17,104,14,34,3
OG5_134771,358,1,5,1,0,3,7,0
OG5_134778,364,0,15,0,1,0,6,0
OG5_134779,1,18,54,31,39,0,4,1
OG5_130389,0,10,58,33,106,0,3,20
OG5_130388,2,59,397,77,65,4,54,17
OG5_142052,0,52,301,22,284,0,15,14
OG5_130382,377,3,39,30,18,51,34,0
OG5_130380,156,10,50,15,1,5,2,13
OG5_144900,96,1,2,0,1,0,28,0
OG5_142054,0,7,7,20,210,0,1,0
OG5_130474,0,24,96,62,78,0,39,4
OG5_130476,75,18,44,40,59,0,2,1
OG5_130471,4,11,172,34,306,0,115,1
OG5_130470,41,8,24,37,54,2,8,0
OG5_130473,0,9,172,40,232,0,48,30
OG5_133336,3,36,163,42,126,0,35,3
OG5_144906,23,18,8,0,32,0,32,0
OG5_130478,496,31,115,0,2,1,50,2
OG5_144907,0,0,8,0,0,0,1,0
OG5_178229,0,0,1,0,0,0,0,0
OG5_148040,0,0,26,6,2,0,0,0
OG5_133363,0,11,136,18,18,0,34,4
OG5_133881,0,1,22,30,0,0,0,0
OG5_144905,0,0,0,0,2,0,1,0
OG5_133880,0,44,389,47,48,0,29,13
OG5_144902,0,0,5,0,0,0,16,0
OG5_144903,0,0,10,0,0,0,75,0
OG5_139922,2,4,14,3,6,0,19,0
OG5_144901,0,19,41,0,13,0,124,5
OG5_139924,1,22,48,32,176,0,4,2
OG5_133883,0,0,13,29,1,0,0,0
OG5_139926,0,2,31,6,66,0,1,15
OG5_139927,1,19,67,9,20,3,1,2
OG5_138053,0,10,37,27,15,0,7,3
OG5_139929,131,335,179,30,121,0,49,9
OG5_144908,0,5,49,0,17,0,46,0
OG5_144909,89,1,25,0,5,0,73,0
OG5_155485,54,14,214,6,98,0,10,2
OG5_155484,29,0,1,0,1,0,0,2
OG5_155487,58,50,249,15,97,0,80,10
OG5_155486,9,23,82,5,41,0,31,3
OG5_155481,26,6,31,3,3,0,12,0
OG5_155483,73,0,0,0,0,0,1,0
OG5_143094,0,3,13,0,2,0,130,0
OG5_169671,29,67,521,5,181,0,38,6
OG5_155530,76,0,0,0,0,0,1,0
OG5_155489,6,0,1,10,0,0,0,0
OG5_155488,108,2,12,0,13,6,3,2
OG5_169677,55,23,89,5,70,0,4,3
OG5_140456,0,4,8,0,1,0,78,1
OG5_151811,0,2,3,1,6,0,0,14
OG5_140218,0,0,4,16,4,0,1,0
OG5_140568,79,1,7,0,0,0,2,0
OG5_140457,0,1,182,1,0,0,3,0
OG5_155738,59,2,0,6,0,0,0,0
OG5_147103,0,8,32,149,334,0,6,1
OG5_142422,0,1,9,4,6,0,0,5
OG5_148450,0,2,15,0,2,0,1,23
OG5_147107,0,6,78,1,18,0,88,4
OG5_147106,0,1,1,1,0,0,1,0
OG5_152107,27,2,0,15,0,4,2,0
OG5_147104,0,6,15,1,4,0,1,0
OG5_143099,0,8,59,0,52,0,54,4
OG5_155482,138,0,0,1,0,0,1,0
OG5_136737,0,0,1,0,1,0,1,0
OG5_179418,42,5,31,4,3,3,12,0
OG5_126543,0,2,4,1,7,0,0,11
OG5_147639,0,0,29,1,0,0,0,0
OG5_162102,0,1,57,0,2,0,0,0
OG5_129382,0,58,733,56,52,0,37,53
OG5_168418,1,1,36,2,15,0,1,2
OG5_136647,3,0,4,0,0,0,132,0
OG5_133814,0,22,154,16,10,0,18,25
OG5_133815,0,0,4,2,0,0,2,0
OG5_133813,16,12,46,50,6,0,5,0
OG5_144173,111,7,1,0,0,27,23,0
OG5_141032,0,9,68,16,70,0,7,2
OG5_150248,45,2,0,0,0,0,34,0
OG5_135486,0,0,18,0,1,0,0,13
OG5_148105,0,3,46,28,16,0,3,0
OG5_140527,165,13,58,7,207,7,24,0
OG5_140378,0,1,9,1,6,0,4,13
OG5_145000,95,0,3,0,1,0,26,0
OG5_140373,153,12,17,2,5,3,9,0
OG5_145001,0,0,6,0,0,0,22,0
OG5_141422,75,11,78,5,52,1,6,17
OG5_146433,0,4,12,18,6,0,14,0
OG5_141355,0,4,52,23,3,0,2,3
OG5_141424,0,6,114,1,18,0,25,2
OG5_146439,166,0,1,0,1,0,12,1
OG5_141428,1,8,38,9,5,0,9,0
OG5_141429,31,76,322,5,64,0,35,28
OG5_127769,0,7,47,85,180,0,24,0
OG5_127768,0,69,301,81,49,0,85,15
OG5_127761,0,56,469,94,256,0,80,40
OG5_127760,0,32,319,94,210,0,70,41
OG5_127763,639,87,225,79,303,23,71,18
OG5_127762,0,67,498,89,286,4,99,43
OG5_127765,72,43,312,83,186,30,78,34
OG5_127764,0,43,286,94,170,50,54,39
OG5_127767,0,26,353,80,124,0,69,39
OG5_127766,66,53,302,81,178,6,67,36
OG5_143486,0,14,35,15,43,0,2,5
OG5_143485,0,0,1,1,6,0,1,15
OG5_140559,44,6,8,14,4,0,4,0
OG5_133990,47,10,49,38,17,22,1,0
OG5_150245,0,0,2,0,0,0,20,0
OG5_159225,63,20,70,5,19,3,4,5
OG5_153209,0,23,46,0,0,0,31,0
OG5_150247,0,2,1,1,0,0,0,12
OG5_156909,81,0,0,1,0,0,1,0
OG5_168991,14,4,6,20,3,0,0,0
OG5_128508,0,86,1076,72,190,0,53,31
OG5_128509,311,118,246,58,186,14,55,16
OG5_168995,1,1,1,1,0,2,0,6
OG5_128504,415,14,150,37,26,53,62,2
OG5_128505,60,76,278,47,173,0,109,18
OG5_128507,1,39,265,82,195,44,68,29
OG5_128500,1,40,356,77,147,7,72,19
OG5_128501,0,44,238,92,178,0,64,13
OG5_128502,268,32,150,57,73,125,23,10
OG5_128503,206,34,404,86,47,34,56,1
OG5_153205,0,1,8,0,1,0,28,0
OG5_153387,0,0,0,0,0,0,29,0
OG5_135418,192,38,115,26,118,0,5,0
OG5_135419,82,0,8,14,4,0,1,0
OG5_164192,0,5,45,1,31,1,0,3
OG5_135149,0,3,32,29,1,0,1,0
OG5_135410,69,0,0,11,0,13,3,1
OG5_135147,273,2471,8490,165,1158,4,1001,161
OG5_135144,48,0,3,25,12,0,0,1
OG5_140592,0,0,4,9,3,0,5,0
OG5_135142,50,11,102,30,131,1,34,9
OG5_135415,0,6,33,35,32,0,2,2
OG5_135140,29,5,92,37,100,0,2,1
OG5_135141,0,6,2,35,5,0,1,0
OG5_144283,0,1,26,1,6,0,5,14
OG5_144286,1,4,164,0,18,0,1,0
OG5_137698,1,4,8,17,21,0,16,1
OG5_142993,2,127,361,10,350,0,47,4
OG5_142991,29,0,39,4,1,0,0,0
OG5_142997,2,41,400,16,252,0,34,35
OG5_142996,4,69,373,3,128,0,97,4
OG5_142999,3,55,901,10,73,0,12,60
OG5_142998,128,10,30,0,36,0,40,1
OG5_164118,4,25,164,5,124,2,6,4
OG5_145523,17,4,65,18,80,0,12,2
OG5_128737,0,22,247,72,138,0,17,11
OG5_169055,0,3,27,1,9,0,0,0
OG5_132689,0,3,51,40,30,0,3,2
OG5_150190,0,27,185,15,96,0,72,7
OG5_150193,0,0,4,0,0,0,61,0
OG5_150194,0,23,227,10,43,0,56,8
OG5_150196,0,0,8,0,0,0,144,0
OG5_150197,0,0,3,0,0,0,34,0
OG5_165570,14,25,230,11,170,3,17,14
OG5_144130,96,0,5,0,7,0,0,0
OG5_149417,76,21,57,0,1,4,10,1
OG5_144136,0,1,55,0,0,0,4,1
OG5_144135,25,5,22,8,15,1,0,0
OG5_144134,42,2,34,0,5,0,3,0
OG5_155900,16,0,1,14,3,12,0,0
OG5_144139,0,8,74,9,17,0,3,1
OG5_142424,0,0,1,14,0,0,0,0
OG5_142198,0,0,0,0,1,0,0,2
OG5_132938,58,46,263,56,116,29,57,24
OG5_128730,0,47,275,67,194,0,69,22
OG5_129103,35,31,220,68,156,0,44,5
OG5_129102,479,25,153,42,144,94,60,4
OG5_129101,9,74,348,41,85,0,68,13
OG5_129100,479,32,150,40,5,91,80,0
OG5_129107,0,30,214,70,116,0,46,12
OG5_129106,0,35,180,59,189,0,62,24
OG5_129105,0,36,342,89,136,0,94,2
OG5_129104,16,23,328,50,25,0,10,0
OG5_138096,99,0,0,0,0,0,1,0
OG5_138095,56,16,38,0,14,0,36,0
OG5_129108,7,208,1232,75,1263,0,130,88
OG5_138093,123,25,22,0,0,0,36,1
OG5_132682,0,12,81,39,27,0,13,5
OG5_129396,0,40,247,73,115,0,51,10
OG5_138090,0,12,13,0,8,0,135,1
OG5_132684,0,8,11,32,34,0,2,1
OG5_129031,162,25,478,70,116,0,19,18
OG5_132933,0,0,27,27,104,0,17,2
OG5_131249,1,81,358,53,253,0,50,6
OG5_131248,0,22,94,48,80,0,36,6
OG5_151736,0,9,2,2,7,0,0,12
OG5_134548,0,28,136,29,5,0,20,6
OG5_153081,1,52,348,17,334,2,21,22
OG5_131718,0,13,108,60,143,0,32,6
OG5_131717,0,22,102,49,77,0,46,7
OG5_131715,0,26,176,46,110,0,34,4
OG5_132687,3,9,53,41,17,0,11,5
OG5_171195,27,0,0,1,0,0,1,0
OG5_131244,239,44,228,31,119,27,46,13
OG5_134543,0,8,19,33,76,0,2,3
OG5_131246,0,25,120,34,130,0,41,18
OG5_169248,89,1,3,0,10,0,3,1
OG5_130048,16,13,30,64,55,0,26,5
OG5_130049,5,31,152,69,116,0,13,15
OG5_129465,1,82,239,87,64,0,27,7
OG5_130044,0,32,93,68,100,0,55,5
OG5_130045,0,11,2,42,8,0,1,0
OG5_130046,22,96,404,50,69,0,44,22
OG5_130047,0,40,358,59,221,0,43,17
OG5_130040,0,39,208,47,146,0,45,23
OG5_161369,27,0,24,0,0,0,29,0
OG5_130042,0,37,165,55,97,0,31,9
